,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
256,2-s2.0-84859946712,,,,Inaccurate dependence measures in credit models for non-normal variables,ar,Article,Moreira F.,60030210,Keele University,Keele,United Kingdom,1,"Moreira, Fernando",36629056900,60030210,2011-12-01,2011,Banking and Finance Review,19477945,21100201043,19476140,Journal,3,2,,159-176,"Due to the assumption of normally distributed variables, conventional credit models have been criticized for not being able to identify possible extreme losses. As an alternative, some methods have incorporated non-normal variables in the estimation of the probability of default in loan portfolios and credit derivatives. One of the objectives of these methods is to express heavy tails of the distributions (which tends to better represent the reality of the credit market since economic and financial variables typically present more extreme occurrences than indicated by the normal distribution). However, as this paper shows, the derivation of some of these alternative models does not comply with all the assumptions implicit in the formula used to develop the models and this mistake results in misleading dependence measures. Our theoretical arguments are supported by simulations which show that, in terms of the calculation of regulatory capital for financial institutions, models for non-normal variables overestimate losses and this bias is substantial for high levels of confidence (up to 13 times higher than the losses observed in the simulated credit portfolio). We present some ideas to start solving this problem although the estimation of the dependence parameter is still an open question. © 2011, Banking and Finance Review.",Copulas | Credit risk | Dependence measure | Inaccuracy | Non-normal variables,1,0,,,,undefined,
257,2-s2.0-84859245999,10.1080/14697680903580080,,,The robustness of simulation-based Markovian transition probabilities for ultra-small samples of non-performing credit,ar,Article,Christodoulakis G.,60026051,Alliance Manchester Business School,Manchester,United Kingdom,1,"Christodoulakis, George A.",6603461787,60026051,2011-12-01,December 2011,Quantitative Finance,14697688,16062,14697696,Journal,11,12,,1847-1864,"The analysis of systemic credit risk by financial regulators is largely affected by the paucity of data. Supervisors receive reports on proportions of performing and non-performing aggregate loan classes of individual banks-corporate, mortgage and consumer-often with very short history. The transition to different proportions of aggregate credit qualities can be seen as a Markov process and Christodoulakis [J. Credit Risk, 2007, 3(3), 25-39] proposed a simulation-based method for the estimation of transition probabilities under non-negativity constraints, based on the work of Kloek and van Dijk [Econometrica, 1978, 46(1), 1-19] and van Dijk and Kloek [J. Econometrics, 1980, 14, 307-328]. This paper provides Monte Carlo robustness checks for the performance of this estimator in comparison to Least Squares and Restricted Least Squares (OLS-R) in the presence of ultra-small samples. When true transition probabilities are very large or very small, the least squares estimators severely violate nonnegativity restrictions, leading to a spuriously small bias as compared to Monte Carlo integration (MCI). This result is intensified for low volatility regimes and small samples. The bias of MCI diminishes in higher volatility regimes and larger samples, irrespective of the number of Bayesian replications. Regarding the accuracy statistics, we observe that the variance of every estimator increases in smaller samples and lower volatility regimes. MCI is revealed as more accurate or at least equivalent to OLS-R in all cases. Our empirical applications with real US and European data on aggregate credit portfolios revealed significant violations of non-negativity constraints by least squares methods, which contribute to favourable conclusions for MCI. © 2011 Copyright Taylor and Francis Group, LLC.",Credit risk | Markov process | Non-performing credit | Probability | Transition,0,0,,,,undefined,
258,2-s2.0-84857172480,10.1109/ICDMW.2011.83,,,Fairness-aware learning through regularization approach,cp,Conference Paper,Kamishima T.,60024621;60015682;60014256,National Institute of Advanced Industrial Science and Technology;Japan Science and Technology Agency;University of Tsukuba,Tsukuba;Kawaguchi;Tsukuba,Japan;Japan;Japan,3,"Kamishima, Toshihiro;Akaho, Shotaro;Sakuma, Jun",8685483000;6701679226;7004243183,60024621;60024621;60014256-60015682,2011-12-01,2011,"Proceedings - IEEE International Conference on Data Mining, ICDM",15504786,7600153125,,Conference Proceeding,,,6137441,643-650,"With the spread of data mining technologies and the accumulation of social data, such technologies and data are being used for determinations that seriously affect people's lives. For example, credit scoring is frequently determined based on the records of past credit data together with statistical prediction techniques. Needless to say, such determinations must be socially and legally fair from a viewpoint of social responsibility; namely, it must be unbiased and nondiscriminatory in sensitive features, such as race, gender, religion, and so on. Several researchers have recently begun to attempt the development of analysis techniques that are aware of social fairness or discrimination. They have shown that simply avoiding the use of sensitive features is insufficient for eliminating biases in determinations, due to the indirect influence of sensitive information. From a privacy-preserving viewpoint, this can be interpreted as hiding sensitive information when classification results are observed. In this paper, we first discuss three causes of unfairness in machine learning. We then propose a regularization approach that is applicable to any prediction algorithm with probabilistic discriminative models. We further apply this approach to logistic regression and empirically show its effectiveness and efficiency. © 2011 IEEE.",Classification | Discrimination | Fairness | Information theory | Logistic regression | Privacy,219,0,repositoryvor,Green,JSPS,22500142,Japan Society for the Promotion of Science
259,2-s2.0-84857857792,10.1080/13669877.2011.571793,,,On long-term credit risk assessment and rating: Towards a new set of models,ar,Article,Kubo H.,60033365,Shiga University,Hikone,Japan,2,"Kubo, Hideya;Sakai, Yasuhiro",58353139700;36882289400,60033365;60033365,2011-10-01,1 October 2011,Journal of Risk Research,13669877,23434,14664461,Journal,14,9,,1127-1141,"Institutional investors are supposed to assess credit risk by using a combination of quantitative information such as option models and qualitative assessments. Although option models can be easily constructed, they are not so suitable for the assessment of long-term credit risk that is required by institutional investors. This is mainly because the probability of bankruptcy varies so widely depending on the timing of assessment. We propose a new set of assessment models for long-term credit risk which does not necessarily use stock prices and may incorporate business cycles. The new grand model consists of the two pillars: a long-term cash flow prediction model and a credit risk spread assessment model. The calculated values derived from these models are effectively usable for reasonable calculation of risk spreads. It is quite interesting to see that our investigation indicates that rating bias may exist in the credit risk assessment of the market. © 2011 Taylor & Francis.",cash flow prediction | credit risk spread | risk assessment,3,0,,,,undefined,
260,2-s2.0-79955051064,10.1016/j.jeconom.2011.02.003,S0304407611000303,,Modeling frailty-correlated defaults using many macroeconomic covariates,ar,Article,Koopman S.J.,60032704;60008734;60007337;106674286,European Central Bank;Vrije Universiteit Amsterdam;Tinbergen Institute - TI;Duisenberg School of Finance,Frankfurt am Main;Amsterdam;Rotterdam;Amsterdam,Germany;Netherlands;Netherlands;Netherlands,3,"Koopman, Siem Jan;Lucas, Andr;Schwaab, Bernd",6701473976;7201925381;55200047200,60008734-60007337;60008734-60007337-106674286;60032704,2011-06-01,June 2011,Journal of Econometrics,03044076,28973,,Journal,162,2,,312-325,"We propose a novel time series panel data framework for estimating and forecasting time-varying corporate default rates subject to observed and unobserved risk factors. In an empirical application for a U.S. dataset, we find a large and significant role for a dynamic frailty component even after controlling for more than 80% of the variation in more than 100 macro-financial covariates and other standard risk factors. We emphasize the need for a latent component to prevent a downward bias in estimated default rate volatility and in estimated probabilities of extreme default losses on portfolios of U.S. debt. The latent factor does not substitute for a single omitted macroeconomic variable. We argue that it captures different omitted effects at different times. We also provide empirical evidence that default and business cycle conditions partly depend on different processes. In an out-of-sample forecasting study for point-in-time default probabilities, we obtain mean absolute error reductions of more than forty percent when compared to models with observed risk factors only. The forecasts are relatively more accurate when default conditions diverge from aggregate macroeconomic conditions. © 2011 Elsevier B.V. All rights reserved.",Credit risk management | Frailty-correlated defaults | State space methods | Systematic default risk,65,0,,,,undefined,
261,2-s2.0-80053170133,10.2174/1874479611104030203,,,On performance of feature normalization in classification with distance-based case-based reasoning,ar,Article,Yu J.L.,60003078,Zhejiang Normal University,Jinhua,China,2,"Yu, Jun Ling;Li, Hui",56131054100;57060906400,60003078;60003078,2011-01-01,2011,Recent Patents on Computer Science,18744796,19700186903,,Journal,4,3,,203-210,"Distance-based k-nearest-neighbors (KNN) retrieval is usually adopted to find nearest neighbors for the target case in case-based reasoning (CBR). However, in practical application, the similarity metrics calculated by this means often estimate the actual situation with bias because different features have different units and magnitudes. To avoid this problem, method of feature normalization is usually employed before the implementation of case retrieval. In this study on performance of CBR in classification, distance-based case retrieval was, respectively, implemented on eight binary classification data sets, including two credit scoring datasets and one bankruptcy prediction dataset, after, respectively, implementing seven feature normalized methods on the datasets. The results show that: 1) The two data normalization methods of T3, namely: scaling feature values into the range of 0 to 1 by revised minimum-maximum normalization, and T7, namely: the use of normalization utility function, helped CBR perform the best on 3 out of 8 data sets; 2) the data normalization method of T4, namely: dividing by the maximum value of the feature or maximum normalization, made CBR perform better on 7 out of 8 data sets than the other methods; 3) The data normalization method of T7 helped CBR improve classification performance on 6 out of 8 data sets. As a whole, T7 and T4, followed by T3/T2(minimum-maximum normalization) and T1(Z-score)/T6(Standard deviation normalization), are the best feature normalization methods for distance- based CBR in classification (including bankruptcy prediction and credit scoring problems), as they obtain the top ranking scores in the experiment. In this patent paper, we contribute the current literature on the understanding of how should we choose the most adequate normalization method that could be applied on the data collected in a particular system. © 2011 Bentham Science Publishers.",Bankruptcy prediction | Case-based reasoning(CBR) | Credit scoring | Distance-based case retrieval | Feature normalization | K-nearest neighbors,1,0,,,,undefined,
262,2-s2.0-81455155857,10.1137/090778055,,,Exact and efficient simulation of correlated defaults,ar,Article,Giesecke K.,60012708;106020020,"Stanford University;Mizuho-DL Financial Technology Co., Ltd.",Palo Alto;Tokyo,United States;Japan,4,"Giesecke, K.;Kakavand, H.;Mousavi, M.;Takada, H.",6602684362;6508228340;57197478404;58430329200,60012708;60012708;60012708;106020020,2010-12-01,2010,SIAM Journal on Financial Mathematics,,21100223304,1945497X,Journal,1,1,,868-896,"Correlated default risk plays a significant role in financial markets. Dynamic intensity-based models, in which a firm default is governed by a stochastic intensity process, are widely used to model correlated default risk. The computations in these models can be performed by Monte Carlo simulation. The standard simulation method, which requires the discretization of the intensity process, leads to biased simulation estimators. The magnitude of the bias is often hard to quantify. This paper develops an exact simulation method for intensity-based models that leads to unbiased estimators of credit portfolio loss distributions, risk measures, and derivatives prices. In a first step, we construct a Markov chain that matches the marginal distribution of the point process describing the binary default state of each firm. This construction reduces the original estimation problem to one involving a Markov chain expectation. In a second step, we estimate the Markov chain expectation using a simple acceptance/rejection scheme that facilitates exact sampling. To address rare event situations, the acceptance/rejection scheme is embedded in an overarching selection/mutation scheme, in which a selection mechanism adaptively forces the chain into the regime of interest. Numerical experiments demonstrate the effectiveness of the method for a self-exciting model of correlated default risk. © 2010 Society for Industrial and Applied Mathematics.",Acceptance/rejection | Markovian projection | Portfolio credit risk | Rare-event simulation | Selection/ mutation,13,0,,,,undefined,
263,2-s2.0-78751691461,,,,Credit scoring used for different arrears rates,ar,Article,Zhang Y.,60016930,Beijing University of Posts and Telecommunications,Beijing,China,2,"Zhang, Yu Jie;Meng, Xiang Wu",56159280300;7401629545,60016930;60016930,2010-12-01,December 2010,Beijing Youdian Daxue Xuebao/Journal of Beijing University of Posts and Telecommunications,10075321,17751,,Journal,33,6,,88-92,"The initial credit scoring of telecom customers for different arrears rates is studied to improve the fairness and reasonableness of credit scoring. Using genetic algorithm and ant colony algorithm respectively, the weights of the customer attributes with respect to the credit are obtained to mine important knowledge from the customer data sets with different arrears rates. A credit scoring model added evaluation factor is proposed in order to find the optimum solution of credit weights in the case of high rate of arrears. Experiments indicate that it is necessary to select different scoring algorithm or different scoring model for the group with different arrears rates.",Arrears rate | Credit scoring | Telecom customer,1,0,,,,undefined,
264,2-s2.0-77957238175,10.1016/j.jedc.2010.06.003,S0165188910001338,,Estimating asset correlations from stock prices or default rates-Which method is superior?,ar,Article,Duellmann K.,60102529;60029428,"Deutsche Bundesbank;Karlsruher Institut für Technologie, Campus Süd",Frankfurt am Main;Karlsruhe,Germany;Germany,3,"Duellmann, Klaus;Küll, Jonathan;Kunisch, Michael",19638444400;36144361700;24485105100,60102529;60029428;60029428,2010-11-01,November 2010,Journal of Economic Dynamics and Control,01651889,28976,,Journal,34,11,,2341-2357,"This paper sets out to help explain why estimates of asset correlations based on equity prices tend to be considerably higher than estimates based on default rates. Resolving this empirical puzzle is highly important because, firstly, asset correlations are a key driver of credit risk and, secondly, both data sources are widely used to calibrate risk models of financial institutions. By means of a simulation study, we explore the hypothesis that differences in the correlation estimates are due to a substantial downward bias characteristic of estimates based on default rates. By varying the time horizon, the default probability, the asset correlation and the number of firms in the portfolio, we investigate these estimators in a systematic comparative study. Our results suggest that correlation estimates from equity returns are more efficient than those from default rates. This finding still holds if the model is misspecified such that asset correlations follow a Vasicek process which affects foremost the estimates from equity returns. The results lend support for the hypothesis that the downward bias of default-rate based estimates is an important although not the only factor to explain the differences in correlation estimates. Furthermore, our results help to quantify the estimation error of asset correlations dependent on the true values of default probability and asset correlation. © 2010.",Asset correlation | Basel II | Single risk factor model | Small sample properties | Structural model,32,0,repositoryam,Green,DFG,undefined,Deutsche Forschungsgemeinschaft
265,2-s2.0-77951497887,10.1016/j.jempfin.2009.12.003,S0927539809001042,,"Variable reduction, sample selection bias and bank retail credit scoring",ar,Article,Marshall A.,60024724;60020134,"University of Strathclyde;Bayes Business School, City University of London",Glasgow;London,United Kingdom;United Kingdom,3,"Marshall, Andrew;Tang, Leilei;Milne, Alistair",7401645441;8595971700;7102807719,60024724;60024724;60020134,2010-06-01,June 2010,Journal of Empirical Finance,09275398,17499,,Journal,17,3,,501-512,This paper investigates the effect of including the customer loan approval process to the estimation of loan performance and explores the influence of sample selection bias in predicting the probability of default. The bootstrap variable reduction technique is applied to reduce the variable dimension for a large data-set drawn from a major UK retail bank. The results show a statistically significant correlation between the loan approval and performance processes. We further demonstrate an economically significant improvement in forecasting performance when taking into account sample selection bias. We conclude that financial institutions can obtain benefits by correcting for sample selection bias in their credit scoring models. © 2009 Elsevier B.V.,Bootstrap variable selection | Credit scoring | Loan performance forecasting | Sample selection bias,22,0,repositoryvor,Green,,undefined,
266,2-s2.0-77957678424,10.1504/IJBIS.2010.035745,,,Selecting useful features for personal credit risk analysis,ar,Article,Shukai L.,60078616,School of Computer Science and Engineering,Singapore City,Singapore,3,"Shukai, Li;Chaudhari, Narendra S.;Dash, Manoranjan",54783001700;7005987019;35618180500,60078616;60078616;60078616,2010-01-01,2010,International Journal of Business Information Systems,17460972,3900148214,17460980,Journal,6,4,,530-546,"The recent credit crisis has renewed regulatory concerns of industrial interest in credit risk analysis. To reduce exposure to credit default, it thus becomes a crucial motive to select vital features to analyse the customer's credit profiles. This desired set of features can be generated through data mining techniques such as feature selection methods. However, each feature selection method has its advantages and limitations. In practice, using a single method inevitably introduces undesirable estimation bias. Instead, this paper proposes a bagging feature selection model, which is an ensemble learning approach, to identify the most significant features that determine the credit worthiness of customers. The experimental results demonstrate promising results using bagging feature selection model as compared to fundamental models for personal credit risk analysis. © 2010 Inderscience Enterprises Ltd.",Credit risk | Ensemble learning | Feature selection,11,0,,,,undefined,
267,2-s2.0-76849113732,10.1057/jors.2009.66,JORS200966,,Effects of missing data in credit risk scoring. A comparative analysis of methods to achieve robustness in the absence of sufficient data,cp,Conference Paper,Florez-Lopez R.,60020657,Universidad de León,Leon,Spain,1,"Florez-Lopez, R.",6508032312,60020657,2010-01-01,March 2010,Journal of the Operational Research Society,01605682,22236,14769360,Journal,61,3,,486-501,"The 2004 Basel II Accord has pointed out the benefits of credit risk management through internal models using internal data to estimate risk components: probability of default (PD), loss given default, exposure at default and maturity. Internal data are the primary data source for PD estimates; banks are permitted to use statistical default prediction models to estimate the borrowers PD, subject to some requirements concerning accuracy, completeness and appropriateness of data. However, in practice, internal records are usually incomplete or do not contain adequate history to estimate the PD. Current missing data are critical with regard to low default portfolios, characterised by inadequate default records, making it difficult to design statistically significant prediction models. Several methods might be used to deal with missing data such as list-wise deletion, application-specific list-wise deletion, substitution techniques or imputation models (simple and multiple variants). List-wise deletion is an easy-to-use method widely applied by social scientists, but it loses substantial data and reduces the diversity of information resulting in a bias in the model's parameters, results and inferences. The choice of the best method to solve the missing data problem largely depends on the nature of missing values (MCAR, MAR and MNAR processes) but there is a lack of empirical analysis about their effect on credit risk that limits the validity of resulting models. In this paper, we analyse the nature and effects of missing data in credit risk modelling (MCAR, MAR and NMAR processes) and take into account current scarce data set on consumer borrowers, which include different percents and distributions of missing data. The findings are used to analyse the performance of several methods for dealing with missing data such as likewise deletion, simple imputation methods, MLE models and advanced multiple imputation (MI) alternatives based on MarkovChain-MonteCarlo and re-sampling methods. Results are evaluated and discussed between models in terms of robustness, accuracy and complexity. In particular, MI models are found to provide very valuable solutions with regard to credit risk missing data. © 2010 Operational Research Society Ltd. All rights reserved.",Banking | Credit risk | Forecasting | Management | Missing data | Scarce data,25,0,,,,undefined,
268,2-s2.0-71349086918,10.1016/j.jempfin.2009.07.007,S0927539809000589,,Predicting issuer credit ratings using a semiparametric method,ar,Article,Hwang R.,60012370;60011975,National Chiao Tung University;National Dong Hwa University,Hsinchu;Shoufeng,Taiwan;Taiwan,3,"Hwang, Ruey Ching;Chung, Huimin;Chu, C. K.",56207903900;35199596900;7404345668,60011975;60012370;60011975,2010-01-01,January 2010,Journal of Empirical Finance,09275398,17499,,Journal,17,1,,120-137,"This paper proposes a prediction method based on an ordered semiparametric probit model for credit risk forecast. The proposed prediction model is constructed by replacing the linear regression function in the usual ordered probit model with a semiparametric function, thus it allows for more flexible choice of regression function. The unknown parameters in the proposed prediction model are estimated by maximizing a local (weighted) log-likelihood function, and the resulting estimators are analyzed through their asymptotic biases and variances. A real data example for predicting issuer credit ratings is used to illustrate the proposed prediction method. The empirical result confirms that the new model compares favorably with the usual ordered probit model. © 2009 Elsevier B.V. All rights reserved.",Industry effect | Issuer credit rating | Market-driven variable | Ordered linear probit model | Ordered semiparametric probit model,44,0,repositoryam,Green,NSC,undefined,National Science Council
269,2-s2.0-70349437327,10.1016/j.eswa.2009.05.024,S0957417409004394,,Least squares support vector machines ensemble models for credit scoring,ar,Article,Zhou L.,60073470;60013983,Institute of Systems Science Beijing;City University of Hong Kong,Beijing;Hong Kong,China;Hong Kong,3,"Zhou, Ligang;Lai, Kin Keung;Yu, Lean",55710686800;55433716400;8983968500,60013983;60013983;60073470,2010-01-01,January 2010,Expert Systems with Applications,09574174,24201,,Journal,37,1,,127-133,"Due to recent financial crisis and regulatory concerns of Basel II, credit risk assessment is becoming one of the most important topics in the field of financial risk management. Quantitative credit scoring models are widely used tools for credit risk assessment in financial institutions. Although single support vector machines (SVM) have been demonstrated with good performance in classification, a single classifier with a fixed group of training samples and parameters setting may have some kind of inductive bias. One effective way to reduce the bias is ensemble model. In this study, several ensemble models based on least squares support vector machines (LSSVM) are brought forward for credit scoring. The models are tested on two real world datasets and the results show that ensemble strategies can help to improve the performance in some degree and are effective for building credit scoring models. © 2009 Elsevier Ltd. All rights reserved.",Credit scoring | Ensemble model | Support vector machines,129,0,,,CityU,7002253,City University of Hong Kong
270,2-s2.0-69949107922,,,,"2009 IEEE Symposium on Computational Intelligence for Financial Engineering, CIFer 2009 - Proceedings",cp,Conference Paper,,,,,,,,,,2009-09-11,2009,"IEEE/IAFE Conference on Computational Intelligence for Financial Engineering, Proceedings (CIFEr)",,56380,,Conference Proceeding,,,,,The proceedings contain 13 papers. The topics discussed include: a calibration method for structural models of credit risk with reporting bias; inference of the structural credit risk model using MLE; the fuzzy term structure of interest rates of the national debt market in China; agent-based computational economics: studying the effect of different levels of rationality on inflation and unemployment; stocks scanner evaluator for stocks or options; modeling intelligence of learning agents in an artificial double auction market; assessing organizational stability via network analysis; process learning of network interactions in market microstructures; overconfident investors in the LLS agent-based artificial financial market; energy forward price prediction with a hybrid adaptive model; accumulator pricing; and applying induced aggregation operator in designing intelligent monitoring system for financial market.,,0,0,,,,undefined,
271,2-s2.0-69849099852,10.1109/CIFER.2009.4937495,,,A calibration method for structural models of credit risk with reporting bias,cp,Conference Paper,Capponi A.,60031581,California Institute of Technology,Pasadena,United States,1,"Capponi, Agostino",8346937300,60031581,2009-09-10,2009,"IEEE/IAFE Conference on Computational Intelligence for Financial Engineering, Proceedings (CIFEr)",,56380,,Conference Proceeding,,,4937495,1-7,"We propose a novel calibration methodology based on the maximum likelihood estimator to recover the parameters of a structural model of credit risk which accounts for potential reporting bias. Such bias is introduced by the managers and it is unobserved by outsider investors which can only estimate it. The calibration is performed using a combination of balance sheet, financial indicators and market prices of equities. We apply the calibration algorithm to Tyco, a real case of reporting bias in the United States history. We show that the calibrated model is able to predict the market stock price with a high degree of accuracy. © 2009 IEEE.",,0,0,repositoryam,Green,,undefined,
272,2-s2.0-70349847387,,,,Gender bias claims in farm Service agency's lending decisions,ar,Article,Escalante C.L.,60022612,College of Agricultural and Environmental Sciences Athens Campus,Athens,United States,3,"Escalante, Cesar L.;Epperson, James E.;Raghunathan, Uthra",8705433100;7006728717;36714384700,60022612;60022612;60022612,2009-08-01,August 2009,Journal of Agricultural and Resource Economics,10685502,80835,,Journal,34,2,,332-349,"This study analyzes the courts' denial of women farmers' motion for class-action certification of their lawsuits alleging gender discrimination in Farm Service Agency (FSA) lending decisions. The plaintiffs' claim of ""commonality"" of circumstances in women farmers' dealings with FSA is tested using a four-year sampling of Georgia FSA loan applications. The econometric framework has been developed after accounting for the separability of loan approval and amount decisions, as well as endogeneity issues through instrumental variable estimation. This study's results do not produce overwhelming evidence of gender bias in FSA loan approval decisions and in favor of the ""commonality"" argument among Georgia FSA farm loan applicants. © 2009 Western Agricultural Economics Association.",Class-action suit | Credit risk | Creditworthiness | Gender discrimination | Heckman selection | Instrumental variable probit,8,0,,,,undefined,
273,2-s2.0-70349317275,10.1111/j.1745-6606.2009.01151.x,,,Credit scoring and its effects on the availability and affordability of credit,ar,Article,Avery R.B.,60023612,Federal Reserve System,"Washington, D.C.",United States,3,"Avery, Robert B.;Brevoort, Kenneth P.;Canner, Glenn B.",7102735327;12141095600;6602438759,60023612;60023612;60023612,2009-01-01,Fall 2009,Journal of Consumer Affairs,00220078,21759,17456606,Journal,43,3,,516-537,"The Fair and Accurate Credit Transaction Act of 2003 (the FACT Act) directed several federal agencies to conduct studies related to the credit reporting industry. A primary concern was the accuracy and fairness of the credit reporting and scoring systems. In this article, Federal Reserve System Board economists report on a study in which they examined various issues related to credit scoring, including how credit scoring has affected the availability and affordability of credit. In a responding commentary, Calvin Bradford notes flaws and deficiencies in the Federal Reserve System study. Copyright 2009 by The American Council on Consumer Interests.",,18,0,,,,undefined,
274,2-s2.0-67549096876,10.1109/ISDA.2008.172,,,A new support vector machine with fuzzy hyper-plane and its application to evaluate credit risk,cp,Conference Paper,Hao P.Y.,60116768,National Kaohsiung University of Science and Technology,Kaohsiung,Taiwan,3,"Hao, Pei Yi;Lin, Min Shiu;Tsai, Lung Biao",35307075200;25823270200;25823517400,60116768;60116768;60116768,2008-12-01,2008,"Proceedings - 8th International Conference on Intelligent Systems Design and Applications, ISDA 2008",,21100495805,,Conference Proceeding,3,,4696442,83-88,"Due to recent financial crises and regulatory concerns, financial intermediaries' credit risk assessment is an area of renewed interest in both the academic world and business community. Because in credit scoring areas we usually cannot label on customer as absolutely good who is sure to repay in time, or absolutely bad who will default certainly, in this paper, we apply a fuzzy membership to each input point and reformulate the optimization problem of SVM such that different input points can make different contributions to the learning of decision surface. Besides, the parameters to be identified in the SVM, such as the components within the weight vector and the bias term, are fuzzy numbers. This integration preserves the benefits of SVM learning theory and fuzzy set theory, where the SVM learning theory characterizes the properties of learning machines which enable them to effectively generalize the unseen data and the fuzzy set theory might be very useful for finding a fuzzy structure in an evaluation system. © 2008 IEEE.",,11,0,,,,undefined,
275,2-s2.0-47049122095,,,,Study on evaluation of default probability based on generalized additive models,ar,Article,Wang X.,105940795,SHUFE,Shanghai,China,1,"Wang, Xiao Ming",7501875288,105940795,2008-06-01,June 2008,Xitong Gongcheng Lilun yu Shijian/System Engineering Theory and Practice,10006788,12914,,Journal,28,6,,52-58,"Evaluation of default probability (DP) is one of the keys to finance risk management in modern commercial banks. Traditional DP models are easy to be used in practice for their good interpretation and computational cheapness, but easy to produce model bias. On the other hand, modern artificial intelligence models often have a higher prediction accuracy, but drawbacks of lack of explanation capacity, high computational cost and easy to be over fitted. In this article, we introduce a new effective method for evaluation of DP based on generalized additive models. Real data analysis and comparison with some other exist methods indicate that these models perform well on discriminant accuracy as well as interpretation and computational effect. From the view of practice, some limits of the models are discussed on behalf of the further theoretical and practical studies.",Credit risk evaluation | Default probability model | Generalized additive model,2,0,,,,undefined,
276,2-s2.0-70349989071,10.1109/ISBIM.2008.235,,,Credit rating models considering sample selection biases,cp,Conference Paper,Fan M.,60024542;60006106,South China University of Technology;Huaqiao University,Guangzhou;Quanzhou,China;China,3,"Fan, Min;Yang, Shaoji;Zhang, Jiaping",11939795100;24179052700;35094874400,60024542;60024542;60006106,2008-01-01,2008,"2008 International Seminar on Business and Information Management, ISBIM 2008",,21100932885,,Conference Proceeding,2,,5116512,433-436,"In general, credit-scoring models suffer from a sample-selection bias. This paper uses the bivariate probit approach to estimate an unbiased models scoring model. The data set with large commercial loans data provided by a commercial bank of China to estimate the model contains some financial and firm information on both rejected and approved applicants. In the bivariate probit model, we find a significant cross equation between loans rejected and loans granted. The results show that the variables with a positive (negative) effect on the probability of granting a loan have the same effect on default risk, implying that the bank lends loans in a way that is consistent with default minimization, not consistent with profit maximization. © 2008 IEEE.",Bivariate probit selection model | Credit scoring | Lending policy | Sample selection bias,1,0,,,,undefined,
277,2-s2.0-55349119153,10.1002/for.1072,,,Quantile forecasting for credit risk management using possibly misspecified hidden Markov models,ar,Article,Banachewicz K.,60008734,Vrije Universiteit Amsterdam,Amsterdam,Netherlands,2,"Banachewicz, Konrad;Lucas, André",23768173900;7201925381,60008734;60008734,2008-01-01,November 2008,Journal of Forecasting,02776693,20606,1099131X,Journal,27,7,,566-586,"Recent models for credit risk management make use of hidden Markov models (HMMs). HMMs are used to forecast quantiles of corporate default rates. Little research has been done on the quality of such forecasts if the underlying HMM is potentially misspecified. In this paper, we focus on misspecification in the dynamics and dimension of the HMM. We consider both discrete- and continuous-state HMMs. The differences are substantial. Underestimating the number of discrete states has an economically significant impact on forecast quality. Generally speaking, discrete models underestimate the high-quantile default rate forecasts. Continuous-state HMMs, however, vastly overestimate high quantiles if the true HMM has a discrete state space. In the reverse setting the biases are much smaller, though still substantial in economic terms. We illustrate the empirical differences using US default data. Copyright ©2008 John Wiley & Sons, Ltd.",Defaults | Expectation maximization | Importance sampling | Markov switching | Misspecification | Quantile forecast | Simulated maximum likelihood,4,0,repositoryam,Green,,undefined,
278,2-s2.0-34447100569,10.1016/j.ejor.2006.09.100,S0377221706011866,,Recent developments in consumer credit risk assessment,ar,Article,Crook J.N.,60176937;60027272;101719074,Southampton Business School;The University of Edinburgh;Caledonia Credit Consultancy,Southampton;Edinburgh;Glasgow,United Kingdom;United Kingdom;United Kingdom,3,"Crook, Jonathan N.;Edelman, David B.;Thomas, Lyn C.",7103400421;7102054530;7403527520,60027272;101719074;60176937,2007-12-16,16 December 2007,European Journal of Operational Research,03772217,22489,,Journal,183,3,,1447-1465,"Consumer credit risk assessment involves the use of risk assessment tools to manage a borrower's account from the time of pre-screening a potential application through to the management of the account during its life and possible write-off. The riskiness of lending to a credit applicant is usually estimated using a logistic regression model though researchers have considered many other types of classifier and whilst preliminary evidence suggest support vector machines seem to be the most accurate, data quality issues may prevent these laboratory based results from being achieved in practice. The training of a classifier on a sample of accepted applicants rather than on a sample representative of the applicant population seems not to result in bias though it does result in difficulties in setting the cut off. Profit scoring is a promising line of research and the Basel 2 accord has had profound implications for the way in which credit applicants are assessed and bank policies adopted. © 2007 Elsevier B.V. All rights reserved.",Finance | OR in banking | Risk analysis,314,0,,,,undefined,
