,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
10,2-s2.0-85165248642,10.1016/j.chieco.2023.102016,S1043951X23001013,,BigTech credit risk assessment for SMEs,ar,Article,Huang Y.,60121285;60021406;60014966;60005819,Ant group;International Monetary Fund;Peking University;Bank for International Settlements,"Hangzhou;Washington, D.C.;Beijing;Basel",China;United States;China;Switzerland,6,"Huang, Yiping;Li, Zhenhua;Qiu, Han;Tao, Sun;Wang, Xue;Zhang, Longmei",55716988300;57226030531;57203113223;58496931300;57215676037;57034823400,60014966;60121285;60005819;60021406;60014966;60021406,2023-10-01,October 2023,China Economic Review,1043951X,20566,,Journal,81,,102016,,"Lending by big technology companies (BigTechs) is an important new financial innovation in the digital era. This paper attempts to evaluate robustness and special features of BigTech's credit risk assessment. Using 1.8 million loan transactions for online merchants of a leading Chinese virtue bank, we carry out a horse race analysis between the BigTech approach (i.e., big data and machine learning models) and the bank approach (i.e., traditional financial data and scorecard models) in predicting loan defaults. We show that the BigTech approach better predicts loan defaults, reflecting information and modeling advantages. Though bank approach do well for the firms which have records in credit registry, BigTech's proprietary information can complement or, where necessary, substitute for credit history in predicting defaults, especially for the unbanked borrowers. We further discuss inclusiveness feature of the BigTech approach and the implications for financial inclusion, financial intermediaries' businesses and regulators' policy.",Asymmetric information | Bigtech | Risk assessment,0,0,,,,undefined,
11,2-s2.0-85172916190,10.21314/JCR.2023.006,,,Understanding and predicting systemic corporate distress: a machine-learning approach,ar,Article,Hacibedel B.,60021406,International Monetary Fund,"Washington, D.C.",United States,2,"Hacibedel, Burcu;Qu, Ritong",54385001900;57225141317,60021406;60021406,2023-09-01,SEPTEMBER 2023,Journal of Credit Risk,17446619,21100464708,17559723,Journal,19,3,,79-116,"In this paper we study systemic nonfinancial corporate sector distress using firm-level probabilities of default, covering 55 economies and spanning the last three decades. Systemic corporate distress is identified by elevated probabilities of default across a large portion of the firms in an economy. A machine-learning-based early-warning system is constructed to predict the risk of systemic distress in one year’s time. Our results show that credit expansion, monetary policy tightening, overvalued stock prices and debt-linked balance-sheet weaknesses predict corporate distress. We also find that systemic corporate distress events are associated with contractions in gross domestic product. Their impacts are milder than those of financial crises.",credit risk | early-warning system | financial crises | machinlearning | probability of default,0,0,,,,undefined,
12,2-s2.0-85172914723,10.3390/ijfs11030098,,,The Changing Landscape of Financial Credit Risk Models,ar,Article,Verster T.,60029714;107111264,North-West University;National Institute for Theoretical Physics (NITheP),Potchefstroom;Stellenbosch,South Africa;South Africa,2,"Verster, Tanja;Fourie, Erika",57189515141;57189524334,60029714-107111264;60029714,2023-09-01,September 2023,International Journal of Financial Studies,,21100913135,22277072,Journal,11,3,98,,"The landscape of financial credit risk models is changing rapidly. This study takes a brief look into the future of predictive modelling by considering some factors that influence financial credit risk modelling. The first factor is machine learning. As machine learning expands, it becomes necessary to understand how these techniques work and how they can be applied. The second factor is financial crises. Where predictive models view the future as a reflection of the past, financial crises can violate this assumption. This creates a new field of research on how to adjust predictive models to incorporate forward-looking conditions, which include future expected financial crises. The third factor considers the impact of financial technology (Fintech) on the future of predictive modelling. Fintech creates new applications for predictive modelling and therefore broadens the possibilities in the financial predictive modelling field. This changing landscape causes some challenges but also creates a wealth of opportunities. One way of exploiting these opportunities and managing the associated risks is via industry collaboration. Academics should join hands with industry to create industry-focused training and industry-focused research. In summary, this study made three novel contributions to the field of financial credit risk models. Firstly, it conducts an investigation and provides a comprehensive discussion on three factors that contribute to rapid changes in the credit risk predictive models’ landscape. Secondly, it presents a unique discussion of the challenges and opportunities arising from these factors. Lastly, it proposes an innovative solution, specifically collaboration between academic and industry partners, to effectively manage the challenges and take advantage of the opportunities for mutual benefits.",financial credit risk modelling | financial crises | Fintech | industry collaboration | machine learning,0,1,publisherfullgold,Gold,NRF,126885,National Research Foundation
13,2-s2.0-85164173326,10.1007/s12083-023-01526-5,,,Swarm learning based credit scoring for P2P lending in block chain,ar,Article,John A.P.,60114922;60100946,St.Joseph's Institute of Technology;St. Joseph's College of Engineering,Chennai;Chennai,India;India,4,"John, Antony Prince;Devaraj, Jagadhiswaran;Gandhimaruthian, Lathaselvi;Liakath, Javid Ali",58582993000;58475256200;43661543000;57215487383,60100946;60100946;60100946;60114922,2023-09-01,September 2023,Peer-to-Peer Networking and Applications,19366442,14300154706,19366450,Journal,16,5,,2113-2130,"Conventional loan avenues generally focus more on the formal sector than the unbanked sector. A peer to-peer (p2p) lending platform built on blockchain can help bridge the gap between potential lenders and borrowers in need of money in a secure and decentralized environment. The Ethereum blockchain allows for the creation of smart contracts to perform actions in the network by setting logic rules and conditions thereby removing the need for middlemen and can be inclusive of the unbanked sector. The p2p platform introduces swarm learning for credit scoring, which is a novel methodology that utilizes smart contracts to train decentralized machine learning models. Each training round happens on the local device with the user data, which then exchanges the training parameters and weights to the machine learning model maintained in the smart contract. This allows for preserving the privacy of the user data by ensuring the data never leaves the device but only the inference does. Upon analyzing the user’s behavior, a statistical credit score is assessed for validating the chances of the user to default his/her loan repayment. The performance of the proposed model that has been trained using the swarm learning technique is close to the model that had been trained in a centralized environment while overcoming the drawbacks of federated learning by incorporating blockchain and swarm methodology.",Credit scoring | Decentralized machine learning | Ethereum blockchain | Peer-to-peer network | Smart contracts | Swarm learning,0,0,,,,undefined,
14,2-s2.0-85163886172,10.1016/j.eneco.2023.106794,S014098832300292X,,Let's talk about risk! Stock market effects of risk disclosure for European energy utilities,ar,Article,Düsterhöft M.,60018353;60011372;60010914,Technische Universität Dresden;Universität Bamberg;Utrecht University School of Economics,Dresden;Bamberg;Utrecht,Germany;Germany;Netherlands,3,"Düsterhöft, Maximilian;Schiemann, Frank;Walther, Thomas",57226594246;15119342600;26536943000,60018353;60011372;60018353-60010914,2023-09-01,September 2023,Energy Economics,01409883,29374,,Journal,125,,106794,,"We analyze how risk reporting by European energy utilities is related to uncertainty about firms’ future prospects. Using an unsupervised machine learning topic model, we classify the content of the risk reports presented in the notes to the financial statements into different risk topics over the period from 2007 to 2017. We find that more risk reporting is related to lower idiosyncratic volatility and that this relation is especially evident for reporting about credit risk, risk management processes, economic risk, and accounting-related risk. We also find that the uncertainty-decreasing effect of risk disclosure extends to a positive relation between risk disclosure and firm value. Our study contributes to the call for more transparency in risk reporting and disclosure. Interestingly, we are unable to identify a climate-related risk topic, and further tests show only a rudimentary disclosure of climate-related risks. Combining the usefulness of the current risk disclosure regulation with the current lack of climate-related risk disclosures, we see good reasons for increased mandatory climate-related risk disclosures.",Climate change | Energy utilities | Risk disclosure | Risk reporting | Topic modeling,0,1,publisherhybridgold,Hybrid Gold,,undefined,
15,2-s2.0-85162986270,10.1016/j.frl.2023.104084,S1544612323004567,,Determinants of non-performing loans: An explainable ensemble and deep neural network approach,ar,Article,Nwafor C.N.,60171143;60007573,Glasgow School for Business and Society;Glasgow Caledonian University,Glasgow;Glasgow,United Kingdom;United Kingdom,2,"Nwafor, Chioma Ngozi;Nwafor, Obumneme Zimuzor",57211393637;57211392486,60171143;60007573,2023-09-01,September 2023,Finance Research Letters,15446123,15519,,Journal,56,,104084,,"Ensemble algorithms can learn complex nonlinear relationships in large datasets resulting in higher predictive accuracies than the conventional methods. Practitioners and regulators have shown substantial hesitance in adopting them in credit risk management because of their need for explainablity. Using five ensemble learning techniques and a one-dimensional convolutional neural network, we assess indicators to predict asset quality deterioration in a consumer loan dataset using the SHAP framework to achieve explainablity of the models' ranking of features significance. We implemented a novel model-agnostic aggregate ranking method to rank the importance of the overall features from each model in predicting NPLs.",Credit risk | Ensemble methods | Explainable artificial intelligence | Non-performing loans,0,1,publisherhybridgold,Hybrid Gold,,undefined,
16,2-s2.0-85160660564,10.1016/j.knosys.2023.110646,S0950705123003969,,Synthesizing credit data using autoencoders and generative adversarial networks,ar,Article,Oreski G.,114492847,University of Pula,Pula,Croatia,1,"Oreski, Goran",55224834700,114492847,2023-08-15,15 August 2023,Knowledge-Based Systems,09507051,24772,,Journal,274,,110646,,"Data quality is an essential element necessary for the development of a successful machine-learning project. One of the biggest challenges in various real-world application domains is class imbalance. This paper proposes a new framework for oversampling credit data by combining two deep learning techniques: autoencoders and generative adversarial networks. A trivial autoencoder (TAE) is used to change data representation, and modified generative adversarial networks (GAN) are used to create new instances from random noise. The experiment on three different datasets demonstrates that the same classifier achieves a better area under the receiver operating characteristic curve (AUC) on datasets augmented by the proposed framework compared to datasets oversampled by other techniques. Additionally, the results show that datasets balanced by the new framework influence the classifier to change the prediction error types, significantly reducing false negatives; more expensive misclassification case in the imbalance learning. The improvements are significant, and considering the change in error distribution, the proposed technique is an excellent complement to existing oversampling techniques.",Autoencoders | Credit risk data | Generative adversarial networks | Tabular data,0,0,,,,undefined,
17,2-s2.0-85171232813,10.4018/978-1-6684-8386-2.ch010,,,Prediction and analysis of financial crises using machine learning,ch,Book Chapter,Baranidharan S.,130202979;130101412,Shri Jairambhai Patel Institute of Business Management;CHRIST University (Deemed),;,India;India,2,"Baranidharan, S.;Rathod, Harishchandra Singh",57211329824;57909213400,130101412;130202979,2023-08-08,8 August 2023,Advancement in Business Analytics Tools for Higher Financial Performance,,21101177364,,Book,,,,200-214,"This study presents a comparative analysis of various machine learning algorithms for credit risk assessment. The algorithms were tested on two credit datasets: German Credit Dataset and Australian Credit Dataset. The performance of the algorithms was evaluated based on several metrics, including sensitivity, specificity, accuracy, F-score, and Kappa. The results showed that the FCPFS-QDNN algorithm outperformed other algorithms in both datasets, achieving high accuracy, sensitivity, specificity, and F-score. On the other hand, the ACO Algorithm and Multilayer Perceptron algorithms were found to perform poorly in both datasets. The findings of this study have significant implications for credit risk assessment in banking and financial institutions. The study recommends the use of the FCPFS-QDNN algorithm for credit risk assessment due to its superior performance compared to other algorithms.",,0,0,,,,undefined,
18,2-s2.0-85170253375,10.1051/e3sconf/202340905013,,,Determinants of Credit Ratings and Comparison of the Rating Prediction Performances of Machine Learning Algorithms,cp,Conference Paper,Cetin A.I.,60019963;60001343,Yıldız Teknik Üniversitesi;Brock University,Istanbul;St. Catharines,Turkey;Canada,2,"Cetin, Ali Iezhsan;Ahmed, Syed Ejaz",58567865800;16681129000,60019963;60001343,2023-08-01,1 August 2023,E3S Web of Conferences,25550403,21100795900,22671242,Conference Proceeding,409,,05013,,"In the literature, new machine learning algorithms are dynamically produced in the field of artificial intelligence engineering and the algorithms are constantly updated with new parameter estimations. The performance of existing algorithms in various business areas is still an important topic of discussion. Also, machine learning algorithms are frequently used in long-Term credit ratings, which is an crucially important sub-branch of finance. This study was conducted to determine which popular machine learning model performs better in credit scoring. Artificial Neural Network, Random Forest, Support Vector Machine and K Nearest Neighbor were used to determine the algorithm that is suitable for the structure, attribute content and distribution of the data, and the operating logic of the models. In the study, the long-Term credit rating is the target variable and the remaining variables are the features, the prediction performances of these 4 algorithm, which are frequently used in previous studies such as credit rating, credit risk, fraud analysis were compared. After data preprocessing, a classification study was carried out using the features included in the model. The metrics used in the comparison are MSE, RMSE, MAE and accuracy. According to the metrics, RF algorithm showed the best performance in the credit scoring.",Classification | Data mining | Finance | Machine Learning,0,1,repositoryvor,Green,,undefined,
19,2-s2.0-85150464594,10.1016/j.eswa.2023.119882,S0957417423003834,,Credit risk evaluation using clustering based fuzzy classification method,ar,Article,Baser F.,60012603;60004305,Ankara Üniversitesi;Middle East Technical University (METU),Ankara;Ankara,Turkey;Turkey,3,"Baser, Furkan;Koc, Oguz;Selcuk-Kestel, A. Sevtap",36187826100;57437433300;56910262500,60012603;60004305;60004305,2023-08-01,1 August 2023,Expert Systems with Applications,09574174,24201,,Journal,223,,119882,,"Credit scoring is a crucial indicator for banks to determine the financial position and the eligibility of a client for credit. In order to assign statistical odds or probabilities to predict the risk of nonpayment in relation to many other factors, the scoring criterion becomes an important issue. The focus of this study is to propose a clustering based fuzzy classification (CBFC) method for credit risk assessment. We aim to illustrate the beneficial use of machine learning (ML) methods whose prediction power is increased by adopting fuzzy theory to calculate the default risk with a better selection of the features contributing to it. An important feature of the CBFC method is that membership values obtained as a result of the fuzzy k-means clustering algorithm are used for the purpose of better capturing the structure of an existing system. An extensive comparison is performed to show how CBFC performs compared to the traditional ones for the datasets having different characteristics in terms of the variable types. Five different real-life datasets are studied to expose the contribution of fuzzy approach on improving the ML use. Our findings show that the proposed CBFC models can produce the promising classification results in credit risk evaluation which aid the practitioners and decision makers for issuance of credit purposes.",Clustering | Credit scoring | Fuzzy classification | Home credit risk | Machine learning,0,0,,,,undefined,
20,2-s2.0-85168108776,10.37934/araset.31.2.320326,,,Predicting the Risk of SME Loan Repayment using AI Technology-Machine Learning Techniques: A Perspective of Malaysian Financing Institutions,ar,Article,Abdullah S.,60108699;60078085;60002763,University of Jeddah;Universiti Malaysia Terengganu;Universiti Utara Malaysia,"Jeddah;Terengganu,;Sintok",Saudi Arabia;Malaysia;Malaysia,3,"Abdullah, Syahida;Othman, Zakirah;Mohamad, Roshayu",58505485900;35186433000;57193948541,60078085;60002763;60108699,2023-07-01,July 2023,Journal of Advanced Research in Applied Sciences and Engineering Technology,,21101119543,24621943,Journal,31,2,,320-326,"This study aimed to predict the likelihood of small and medium-sized (SMEs) defaulting in loan repayment by developing a model using artificial intelligence technology, namely Machine Learning algorithms. The research employed the Louvain clustering algorithm to effectively group the loan recipients based on their cumulative repayment amounts over time, and two distinct machine learning techniques, namely logistic regression (LR) and k-nearest neighbour (k-NN) were harnessed to evaluate their efficacy in classifying recipients' risk levels, namely low-risk or high-risk. The LR model achieved mean accuracy score of 100% which indicates a high level of precision that can effectively predict the risk of SME loan repayment. This is further supported by the Area Under the Curve (AUC) value of 1.0 obtained by the LR model which suggests that the model has achieved optimal separation of the two classes, and therefore it is highly reliable for risk prediction. This technique is believed to enhance the efficiency and accuracy of credit risk assessment that could enable financial institutions (FIs) to optimize their decision-making processes and mitigate potential losses caused by the defaulting loans. Hence, this study is significant as it proves the effectiveness of machine learning technique in predicting loan repayment risk in FIs in Malaysia.",Financing institutions | Loan repayment | Machine learning | Risk assessment | SMEs,0,1,publisherhybridgold,Hybrid Gold,UUM,undefined,Universiti Utara Malaysia
21,2-s2.0-85167364103,10.17762/ijritcc.v11i7s.6984,,,Reinforcement of the Bank Loan Model using the Feature Selection Method of Machine Learning,ar,Article,Goel N.,111995397,VBS Purvanchal University,Jaunpur,India,2,"Goel, Noopur;Singh, Durgesh Kumar",57205677420;57219490010,111995397;111995397,2023-07-01,July 2023,International Journal on Recent and Innovation Trends in Computing and Communication,,21101089961,23218169,Journal,11,7 s,,126-137,"Does feature selection and machine learning (ML) guarantee the effectiveness of the bank credit system model? This article aims to analyze this problem. In fact, in finance, expert-based credit risk models still dominate. In this study, we establish a new benchmark using consumer data and present machine learning methods. A risk prediction that is as accurate as possible is an important requirements for credit scoring models. In addition, regulators expect that the models should to be auditable and transparent. As a result, the superior predictive power of contemporary machine learning algorithms cannot be fully utilized in credit scoring because very simple predictive models, such as several ML classifiers, are still widely used. As a result, significant potential is missed, increasing reserves or the number of credit defaults. A framework for comparing scores before and after feature selection machine learning models that are transparent, auditable, and explainable is presented in this article, as well as the various dimensions that need to be taken into consideration in order to make credit scoring models understandable. In accordance with this framework, we give an overview of the models which demonstrate how it can be used in credit scoring, and compare the results to scorecards' interpretability. The model presented demonstrates that machine learning techniques can maintain their ability to enhance predictive power while still maintaining a comparable level of interpretability.",Bank credit | Ensemble | Feature selection | Machine learning | ROC (AUC) curve | Stacking | Voting,0,1,publisherfree2read,Bronze,,undefined,
