,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
10,2-s2.0-85166239874,10.1016/j.energy.2023.128546,S0360544223019400,,"Yield prediction and optimization of biomass-based products by multi-machine learning schemes: Neural, regression and function-based techniques",ar,Article,Rahimi M.,60274200;60104134;60014171;60012835;60012162;60001800,Van Lang University;Khalifa University of Science and Technology;University of Waterloo;Daneshgahe Elm va Sanat e Iran;Politecnico di Torino;Ferdowsi University of Mashhad,Ho Chi Minh City;Abu Dhabi;Waterloo;Tehran;Turin;Mashhad,Viet Nam;United Arab Emirates;Canada;Iran;Italy;Iran,7,"Rahimi, Mohammad;Mashhadimoslem, Hossein;Vo Thanh, Hung;Ranjbar, Benyamin;Safarzadeh Khosrowshahi, Mobin;Rohani, Abbas;Elkamel, Ali",57545772500;57214259513;57208342673;58135365800;58512992000;36969406900;7004543764,60001800;60014171;60274200;60012162;60012835;60001800;60014171-60104134,2023-11-15,15 November 2023,Energy,03605442,29348,,Journal,283,,128546,,"Pyrolysis, as a thermochemical conversion of biomass, is a superior biofuel production procedure. The determining procedure for the optimal operational parameters, biomass characteristics, and types is outstandingly complex. Machine learning (ML) models were applied to enhance the predictive performance of three biofuel yields (bio-char, bio-oil, and syngas). This study aimed to establish seven ML models by utilizing the extracted experimental datasets of various pyrolysis routes of biomass (walnut shells and seed cake). The yields of three biofuels are mostly estimated at 0.95 to 0.99 of R-squared. Moreover, the sensitivity analysis displayed that species of biomass and pyrolysis conditions exhibited high errors (5.26–5.62% and 2–4.63% of MAPE) by excluding them from the input set for yield predictions. The generalizability of the ML technique is observed. The radial basis function (RBF) is highly capable of estimating biofuel yield. Genetic algorithms based on radial basis function (GA-RBF) optimization are applied in two ways: single bio-fuel and biomass species. The optimal yields achieved 36.04, 45, and 54.16% for the three biofuels, respectively. Three types of ML demonstrated the high feasibility of biofuel yield prediction. The findings provide strong evidence for using the potential of ML as an assistant along with desirable biofuel production.",Biofuel yield | Biomass | Genetic algorithm | Machine learning | Pyrolysis,0,0,,,,undefined,
11,2-s2.0-85169937390,10.1016/j.neucom.2023.126722,S0925231223008457,,“I do not know! but why?” — Local model-agnostic example-based explanations of reject,ar,Article,Artelt A.,60071343;60015595,University of Cyprus;Universität Bielefeld,Nicosia;Bielefeld,Cyprus;Germany,3,"Artelt, André;Visser, Roel;Hammer, Barbara",57216672483;57462316800;55791279400,60015595-60071343;60015595;60015595,2023-11-14,14 November 2023,Neurocomputing,09252312,24807,18728286,Journal,558,,126722,,"Machine learning based decision making systems in safety critical areas place high demands on the accuracy and generalization ability of the underlying model. A common strategy to deal with uncertainties and possible mistakes is offered by learning with reject option, i.e. a model can refrain from prediction in ambiguous cases and leave the decision to a human expert. Yet, as for the models themselves, human decision-making is hampered by the fact that reject options are often implemented as black-box rules: Experts cannot readily understand the reasons for rejection. In this work, we propose a model-agnostic framework that enriches classification with reject option by explanation mechanisms. More specifically, we combine conformal prediction as a popular mathematically based technology of certainty estimation with local surrogates derived for the region of interest. This allows us to provide local explanations in terms of example-based explanation methods, including counterfactual, semi-factual, and factual methods. We demonstrate the performance of this technology through a series of benchmarks using 6 different data sets; the associated code is open source.",Conformal prediction | Counterfactual explanations | Example-based explanations | Local explanations | Model-agnostic explanations | Reject option | XAI,0,1,publisherhybridgold,Hybrid Gold,DFG,TRR 318/1 2021 - 438445824,VWR Foundation
12,2-s2.0-85163007185,10.1007/s10115-023-01915-5,,,"Revisiting of peer-to-peer traffic: taxonomy, applications, identification techniques, new trends and challenges",re,Review,Ansari M.S.A.,60107386;60007102,National Institute of Technology Sikkim;Dr. B.R. Ambedkar National Institute of Technology,Ravangla;Jalandhar,India;India,3,"Ansari, Md Sarfaraj Alam;Pal, Kunwar;Govil, Mahesh Chandra",57212615619;56146361600;35812070200,60107386;60007102;60107386,2023-11-01,November 2023,Knowledge and Information Systems,02191377,15703,02193116,Journal,65,11,,4479-4536,"The services provided through peer-to-peer (P2P) architecture involve the transmission of text, images, documents, and multimedia. Especially the distribution of multimedia content like video and audio is mainly demanded by clients and has become the major reason for generating traffic by consuming significant bandwidth. This traffic is mostly generated by P2P applications like Napster, Gnutella, BitTorrent, PPTV, YuppTV, and many more. To use the network bandwidth proficiently, thus classification and identification of this Internet traffic became necessary. Moreover, it is required to classify the specific P2P application traffic, so data distribution over the P2P network can be improved. This survey paper discusses the working of different P2P applications for which traffic is created and raises related issues. The paper deliberates the various techniques and overlays that are used to provide the services over the P2P network. This paper includes the various techniques of feature selection and the machine learning algorithm for the identification and classification of internet traffic. This paper also reviewed the recent developments and highlights the future direction of research work in P2P networks.",Feature selection | Flash crowd | Machine learning | P2P traffic | Selfish peer | Video streaming,0,0,,,,undefined,
13,2-s2.0-85160538589,10.1016/j.eswa.2023.120491,S0957417423009934,,A novel enterprise credit risk rating model with the perspective of multiple regulatory demands,ar,Article,Pei X.,60025578;125520286,Xidian University;Shaanxi Soft Science Institute of Information and Digital Economy,Xi'an;Xi'an,China;China,3,"Pei, Xiao;Li, Hua;Wu, Aiping",58294210100;57196359673;57217828390,60025578-125520286;60025578-125520286;60025578-125520286,2023-11-01,1 November 2023,Expert Systems with Applications,09574174,24201,,Journal,229,,120491,,"With the number of market participants rising, the issue of contradiction between heavy supervision task and insufficient supervision resource have become increasingly urgent for regulatory authorities to consider. The credit risk rating of enterprises is therefore introduced to improve the efficiency of supervision. By analyzing the purposes of enterprise credit risk rating and the multiple demands for regulatory authorities, this paper offers a multi-classification ensemble model with hybrid decomposition strategy and two-stage multi-objective feature selection. First, an adaptive resampling technique is introduced into the hybrid decomposition strategy for multi-classification, so to appropriately allocate supervision resources in each credit risk class. Then, a two-stage multi-objective feature selection method is developed to combine the various demands of regulatory authorities for feature selection. In the first stage, results of multiple Filter feature selection methods are integrated as output to improve the performance of feature information; In the second stage, the feature information from the first stage is used as input to guide the Wrapper feature selection, which is based on the Improved Multi-objective Ant Colony Optimization. Finally, a real listed enterprise credit dataset of China is used to evaluate the performance of each module and the entire model. The empirical results show that the design of hybrid decomposition strategy and multi-objective feature selection can not only deal with the class-imbalanced problem during the decomposition process, but also take into account the balance of each demand well. More importantly, a desirable framework is set in this paper to simplify the process from imbalanced multi-classification to a balanced binary one.",Credit risk rating | Decomposition strategy | Ensemble model | Imbalanced multi-classification | Multi-objective feature selection,0,0,,,,2022KRW22,
14,2-s2.0-85167618515,10.1016/j.asoc.2023.110680,S1568494623006981,,NeuroCrossover: An intelligent genetic locus selection scheme for genetic algorithm using reinforcement learning,ar,Article,Liu H.,60025278,Tsinghua University,Beijing,China,4,"Liu, Haoqiang;Zong, Zefang;Li, Yong;Jin, Depeng",57216168786;57218925125;57189401839;7201973492,60025278;60025278;60025278;60025278,2023-10-01,October 2023,Applied Soft Computing,15684946,18136,,Journal,146,,110680,,"Researchers have been studying genetic algorithms (GAs) extensively in recent decades and employing them to address extremely challenging combinatorial optimization problems (COPs). Although GAs achieve superior performance, they are less efficient because most GAs are designed manually without intelligent parameter configuration to support scalable problem-solving strategies and learnable evolutionary operators. To address this issue, machine learning (ML) techniques have been integrated with GAs for operator and parameter selection, however, few studies have focused on intelligent genetic locus selection for influential operators in GAs. To fill this gap, this paper proposes an intelligent genetic locus selection algorithm that serves as the foundation of parameter configuration for critical operators. With the established framework, the Cross Information Synergistic Attention (CISA) model and the n-step proximal policy optimization (PPO) have been utilized to intelligently select the appropriate genetic locus for the most influential phase, i.e., crossover, during the evolutionary process. The proposed NeuroCrossover algorithm is validated on extensive COPs, including the traveling salesman problem, capacitated vehicle routing problem, and bin packing problem. The results demonstrate the efficiency and effectiveness of our algorithm, which outperforms other methods in terms of solution quality, convergence speed, and generalization. For instance, with the CISA, the average percentage gaps of our algorithm are 3.64% and 6.38% for instances in TSPLIB and CVRPLIB, respectively, obtaining gains of about 0.47% and 1.20% compared to those of GA. The proposed algorithm provides a novel solution to lead GAs to an efficient search and improve their scalability and learnability.",Combinatorial optimization problems | Crossover | Genetic algorithms | Intelligent genetic locus selection | Proximal policy optimization | Reinforcement learning,0,0,,,NSFC,62272260,National Natural Science Foundation of China
15,2-s2.0-85166197842,10.1016/j.oceaneng.2023.115420,S0029801823018048,,A self-error corrector integrating K-means clustering with Markov model for marine craft maneuvering prediction with experimental verification,ar,Article,Pei T.,60123520;60087824;60025761;60025084,State Key Laboratory of Ocean Engineering;Ministry of Land and Resources P.R.C.;Huazhong University of Science and Technology;Shanghai Jiao Tong University,Shanghai;Beijing;Wuhan;Shanghai,China;China;China;China,5,"Pei, Tianqi;Yu, Caoyang;Zhong, Yiming;Lian, Lian;Xiang, Xianbo",58042452600;55967034100;57349143400;7005156172;8283728400,60025084;60025084-60087824;60025084;60025084-60123520;60025761,2023-10-01,1 October 2023,Ocean Engineering,00298018,28339,,Journal,285,,115420,,"A novel approach for maneuvering prediction of marine crafts in data-limited situations is presented in this study. The approach is a hybrid strategy that combines least square-support vector machines (LS-SVM) and a self-error corrector that integrates K-means clustering with Markov model. The strategy allows testing errors caused by LS-SVM to be compensated effectively by the dedicated self-error corrector. To classify the inputs of the Markov model-based error corrector rapidly and properly, the K-means clustering algorithm is resorted to classifying the training errors obtained from LS-SVM. Assuming that maneuvering prediction for marine crafts with a limited number of simulation or experiment data, a comparative analysis of the prediction performance between the proposed strategy and the conventional method based on LS-SVM is performed. The results of numerical simulations and experiments demonstrate the superiority of the proposed strategy, which reduces the root mean square error of surge speed by up to 86.2% in simulation tests and 54.5% in experiments.",LS-SVM | Maneuvering prediction | Marine craft | Markov model | System identification,0,0,,,NSFC,2020QY10,Natural Science Foundation of Shanghai Municipality
16,2-s2.0-85164441571,10.1016/j.pdisas.2023.100292,S2590061723000194,,Locating and deploying essential goods and equipment in disasters using AI-enabled approaches: A systematic literature review,re,Review,Farazmehr S.,60159917;60032987,ANU College of Business &amp; Economics;Griffith University,Canberra;Brisbane,Australia;Australia,2,"Farazmehr, Shima;Wu, Yong",57221769026;56153285600,60159917;60032987,2023-10-01,October 2023,Progress in Disaster Science,,21101021580,25900617,Journal,19,,100292,,"Locating, routing and deploying essential goods and equipment are proactive disaster management strategies which received attention during recent decades. Many artificial intelligence (AI) based methods have been applied to respond to disasters in the past decade. However, there lacks a systematic review on these approaches. This paper reviews such papers published over the period of 2012–2022. These publications were examined according to their goal of using AI-based methods (e.g., for disaster management or for essential goods and equipment locating and deployment). We examined the approaches adopted and their specific application areas within the broad spectrum of disaster management. Based on our review, we recommend a few areas which could benefit from AI-based methods, especially for the less explored area of locating and routing problem during disasters. This research would be helpful for academics and practitioners alike in effectively adopting AI methods to improve the resilience and response in disastrous events.",Artificial intelligence | Disaster management | Essential goods locating and deployment | Resilience,0,1,publisherfullgold,Gold,,undefined,
17,2-s2.0-85152682751,10.1007/s11750-023-00655-7,,,Zero-sum stochastic games with the average-value-at-risk criterion,ar,Article,Liu Q.,60021182;60006541;60005816,Sun Yat-Sen University;The University of Hong Kong;South China Normal University,Guangzhou;Hong Kong;Guangzhou,China;Hong Kong;China,3,"Liu, Qiuli;Ching, Wai Ki;Guo, Xianping",55755382000;13310265500;7404331209,60005816;60006541;60021182,2023-10-01,October 2023,TOP,11345764,11700154400,18638279,Journal,31,3,,618-647,"This paper introduces an average-value-at-risk (AVaR) criterion for discrete-time zero-sum stochastic games with varying discount factors. The state space is a Borel space, the action space is denumerable, and the payoff function is allowed to be unbounded. We first transform the AVaR game problem into a bi-level optimization-game problem in which the outer optimization problem is a problem of minimizing a function of a single variable and the inner game problem has been shown to be equivalent to a so-called expected-discounted-positive-deviation (EDPD) game for discrete-time stochastic game. We solve the EDPD game problem in advance. More precisely, under suitable conditions, we not only establish the Shapley equation, the existence of the value of the game, and saddle points, but also prove that the saddle points can be computed by introducing a primal linear program and a dual linear program. Then, we show that the outer problem can be settled by solving the EDPD game problem. Furthermore, we provide an algorithm for computing (or at least approximating) the value of the game and the saddle points for the AVaR game problem. Finally, as an application, we apply our main results to an inventory-production system with numerical experiments.",Average-value-at-risk | Discrete-time stochastic games | Saddle point | State-dependent,0,0,,,NSFC,11931018,National Natural Science Foundation of China
18,2-s2.0-85164239530,10.1016/j.neucom.2023.126483,S0925231223006069,,MDGAD: Meta domain generalization for distribution drift in anomaly detection,ar,Article,Zhao S.,60030838;128371103;112840366,Toronto Metropolitan University;Ltd;Computer science and technology,Toronto;Tianjin;Tianjin,Canada;China;China,7,"Zhao, Sinong;Yu, Zhaoyang;Marbach, Trent G.;Wang, Gang;Yin, Airu;Zhou, Yatao;Liu, Xiaoguang",58034810100;57204391409;56913217300;58559743700;7004870025;58478081700;35173130700,112840366;112840366;60030838;112840366;112840366;128371103;112840366,2023-09-14,14 September 2023,Neurocomputing,09252312,24807,18728286,Journal,550,,126483,,"Anomalies often experience distribution drift over time in anomaly detection. Traditional anomaly detection methods detect anomalies with the same distribution effectively, but it is difficult to detect anomalies with changing distributions. In this paper, we propose a meta domain generalization based anomaly detection (MDGAD) framework to detect anomalies when distribution drifts. The framework first divides the data into a series of subsets. We measure the domain shift between sets with a class-sensitive distance metric, and merge similar sets, thereby generating different source domains to enhance domain diversity. We utilize the distribution shifts that existed on these source domains to simulate the distribution shifts that would be encountered when the model was applied. Meta learning is employed during training. First, the network is updated once on the meta-training set, and then another update is performed on the meta-verification set. These two gradients together determine the update direction of the network. At the same time, our framework will complete the domain alignment task on multiple source domains to extract domain invariant features and enhance the generalization of feature learning. We use Devnet as the base model and test our framework on 5 simulated data sets. The results confirm that our MDGAD outperforms current popular algorithms in detecting unknown anomalies and has better robustness. In addition, we also test our framework on real financial datasets to demonstrate the effectiveness.",Anomaly detection | Distribution drift | Domain generalization | Meta learning,0,0,,,NSFC,62141412,National Natural Science Foundation of China
19,2-s2.0-85172762405,10.3390/sym15091723,,,Deep Learning and Neural Networks: Decision-Making Implications,re,Review,Taherdoost H.,60268296;130269977,University Canada West;Quark Minded Technology Inc,Vancouver;Vancouver,Canada;Canada,1,"Taherdoost, Hamed",35119811000,60268296-130269977,2023-09-01,September 2023,Symmetry,,21100201542,20738994,Journal,15,9,1723,,"Deep learning techniques have found applications across diverse fields, enhancing the efficiency and effectiveness of decision-making processes. The integration of these techniques underscores the significance of interdisciplinary research. In particular, decisions often rely on the output’s projected value or probability from neural networks, considering different values of the relevant output factor. This interdisciplinary review examines the impact of deep learning on decision-making systems, analyzing 25 relevant papers published between 2017 and 2022. The review highlights improved accuracy but emphasizes the need for addressing issues like interpretability, generalizability, and integration to build reliable decision support systems. Future research directions include transparency, explainability, and real-world validation, underscoring the importance of interdisciplinary collaboration for successful implementation.",collaboration | decision making | deep learning techniques | interpretability | neural networks | symmetry | trustworthiness,0,1,publisherfullgold,Gold,,undefined,
20,2-s2.0-85172460590,10.1214/23-AOAS1734,,,"ESTIMATING GARCH(1, 1) IN THE PRESENCE OF MISSING DATA",ar,Article,Wee D.C.H.,60028333,UNSW Sydney,Sydney,Australia,3,"Wee, Damien C.H.;Chen, Feng;Dunsmuir, William T.M.",57211049030;55617821821;7004540284,60028333;60028333;60028333,2023-09-01,September 2023,Annals of Applied Statistics,19326157,21100211345,19417330,Journal,17,3,,2596-2618,"Maximum likelihood estimation of the famous GARCH(1, 1) model is generally straightforward, given the full observation series. However, when some observations are missing, the marginal likelihood of the observed data is intractable in most cases of interest, also intractable is the likelihood from temporally aggregated data. For both these problems, we propose to approximate the intractable likelihoods through sequential Monte Carlo (SMC). The SMC approximation is done in a smooth manner so that the resulting approximate likelihoods can be numerically optimized to obtain parameter estimates. In the case with data aggregation, the use of SMC is made possible by a novel state space representation of the aggregated GARCH series. Through extensive simulation experiments, the proposed method is found to be computationally feasible and produce more accurate estimators of the model parameters compared with other recently published methods, especially in the case with aggregated data. In addition, the Hessian matrix of the minus logarithm of the approximate likelihood can be inverted to produce fairly accurate standard error estimates. The proposed methodology is applied to the analysis of time series data on several exchange-traded funds on the Australian Stock Exchange with missing prices, due to interruptions such as scheduled trading holidays.",Hidden Markov model | incomplete data | intractable likelihood | sequential Monte Carlo | volatility modelling,1,0,,,NCI,undefined,National Cancer Institute
