,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
10,2-s2.0-85149846501,10.1016/j.seps.2023.101560,S0038012123000605,,Machine Learning Classification Model Comparison,ar,Article,Giudici P.,60015197,Università degli Studi di Pavia,Pavia,Italy,3,"Giudici, Paolo;Gramegna, Alex;Raffinetti, Emanuela",23491813000;57221117749;36601260100,60015197;60015197;60015197,2023-06-01,June 2023,Socio-Economic Planning Sciences,00380121,18291,,Journal,87,,101560,,"Machine learning models are boosting Artificial Intelligence applications in many domains, such as automotive, finance and health care. This is mainly due to their advantage, in terms of predictive accuracy, with respect to classic statistical models. However, machine learning models are much less explainable: less transparent, less interpretable. This paper proposes to improve machine learning models, by proposing a model selection methodology, based on Lorenz Zonoids, which allows to compare them in terms of predictive accuracy significant gains, leading to a selected model which maintains accuracy while improving explainability. We illustrate our proposal by means of simulated datasets and of a real credit scoring problem. The analysis of the former shows that the proposal improves alternative methods, based on the AUROC. The analysis of the latter shows that the proposal leads to models made up of two/three relevant variables that measure the profitability and the financial leverage of the companies asking for credit.",Lorenz Zonoids | Model selection | Predictive accuracy,0,1,publisherhybridgold,Hybrid Gold,,INEA/CEF/ICT/A2020/2276680,
11,2-s2.0-85147257877,10.1016/j.eswa.2023.119599,S0957417423001008,,"On the dynamics of credit history and social interaction features, and their impact on creditworthiness assessment performance",ar,Article,Muñoz-Cancino R.,60027856;60012464;60010884,Universidad del Pais Vasco;Universidad de Chile;Western University,Leioa;Santiago;London,Spain;Chile;Canada,4,"Muñoz-Cancino, Ricardo;Bravo, Cristián;Ríos, Sebastián A.;Graña, Manuel",57223860217;25635388600;8912564600;7005388617,60012464;60010884;60012464;60027856,2023-05-15,15 May 2023,Expert Systems with Applications,09574174,24201,,Journal,218,,119599,,"For more than a half-century, credit risk management has used credit scoring models at each of the well-defined stages of credit risk management. Application scoring is used to decide whether to grant a loan or not, while behavioral scoring is used mainly for portfolio management and to take preventive actions in case of default signals. In both cases, social network data has recently been shown to be valuable to increase the predictive power of these models, especially when the borrower's historical data is scarce or not available. This study aims to understand the dynamics of creditworthiness assessment performance and how it is influenced by credit history, repayment behavior, and social network features. To accomplish this, we build up a machine learning classification framework demonstrating its value analyzing 97,000 individuals and companies from the moment they obtained their first loan up to 12 months afterward. Our original and massive dataset allowed us to characterize each borrower according to its credit behavior, and socioeconomic relationships. Our study finds that credit scoring based on borrowers’ history improves performance at a decreasing rate during the first six months and then stabilizes. The most notable effect on the performance of credit scoring based on social network features occurs in loan applications; for personal scoring, this effect prevails for approximately six months, while for business scoring, social network features add value throughout the entire study period. These findings are of great value to improve credit risk management and optimize the combined use of both the traditionally exploited information and new alternative data sources.",Application credit scoring | Behavioral credit scoring | Machine learning | Social network data,2,0,repositoryam,Green,EHU,CHILE/2019-21190345,Edge Hill University
12,2-s2.0-85116806498,10.1002/cpe.6673,,,"SBM: A Smart Budget Manager in banking using machine learning, NLP, and NLU",cp,Conference Paper,Allegue S.,60070324;60058071;124114758,University of Carthage;Université de Sousse;Proxym-Lab,Carthage;Sousse;Sousse,Tunisia;Tunisia;Tunisia,3,"Allegue, Sahar;Abdellatif, Takoua;El Abed, Houssem",57215861857;56292332700;57290306400,60070324-124114758;60070324-124114758-60058071;124114758,2023-05-15,15 May 2023,Concurrency and Computation: Practice and Experience,15320626,27871,15320634,Journal,35,11,e6673,,"New business models underpinned by new standards of openness, flexibility, and agility are arising in the banking sector. Therefore, banks have to establish new strategies to keep and to extend their client base, especially with the explosive growth of customers' data and interaction touch-points. Hence, banks and fintechs are in fierce competition to transform customers' data that incorporate their transactions into pertinent and significant knowledge for decision making. In this article, we present a novel system aimed toward solving a long-standing and challenging issue: obtaining classifiers to automatically categorize bank transactions for a Smart Budget Manager. We fit and test our system using real data. The strength of our system lies in the novel combination of incremental machine learning algorithms with a natural language understanding for a fine-grained categorization of bank transactions. Our system serves as a base layer for other advanced banking applications such as segmentation, next best offers and credit scoring. Our system is deployed in a real banking application of a Tunisian bank and has shown bank and customer's satisfaction.",digital banking | machine learning | natural language processing | natural language understanding | Smart Budget Manager | transaction categorization,1,0,,,,undefined,
13,2-s2.0-85163409428,10.1016/j.jeconbus.2023.106126,S014861952300019X,,Explainable FinTech lending,ar,Article,Babaei G.,60015197,Università degli Studi di Pavia,Pavia,Italy,3,"Babaei, Golnoosh;Giudici, Paolo;Raffinetti, Emanuela",57215010524;23491813000;36601260100,60015197;60015197;60015197,2023-05-01,1 May 2023,Journal of Economics and Business,01486195,24378,,Journal,125-126,,106126,,"Lending activities, especially for small and medium enterprises (SMEs), are increasingly based on financial technologies, facilitated by the availability of advanced machine learning (ML) methods that can accurately predict the financial performance of a company from the available data sources. However, despite their high predictive accuracy, ML models may not give users sufficient interpretation of the results. Therefore, it may not be adequate for informed decision-making, as stated, for example, in the recently proposed artificial intelligence (AI) regulations. To fill the gap, we employed Shapley values in the context of model selection. Thus, we propose a model selection method based on predictive accuracy that can be employed for all types of ML models, those with a probabilistic background, as in the current state-of-the-art. We applied our proposal to a credit-scoring database with more than 100,000 SMEs. The empirical findings indicate that the risk of investing in a specific SME can be predicted and interpreted well using a machine-learning model which is both predictively accurate and explainable.",Artificial intelligence | Credit scoring | Fintech | Machine learning | Shapley values,2,1,publisherhybridgold,Hybrid Gold,,101016233,
14,2-s2.0-85160213580,10.3390/info14050254,,,Assessing the Credit Risk of Crypto-Assets Using Daily Range Volatility Models,ar,Article,Fantazzini D.,60020513;60007457,HSE University;Lomonosov Moscow State University,Moscow;Moscow,Russian Federation;Russian Federation,1,"Fantazzini, Dean",23972242000,60007457-60020513,2023-05-01,May 2023,Information (Switzerland),,21100223111,20782489,Journal,14,5,254,,"In this paper, we analyzed a dataset of over 2000 crypto-assets to assess their credit risk by computing their probability of death using the daily range. Unlike conventional low-frequency volatility models that only utilize close-to-close prices, the daily range incorporates all the information provided in traditional daily datasets, including the open-high-low-close (OHLC) prices for each asset. We evaluated the accuracy of the probability of death estimated with the daily range against various forecasting models, including credit scoring models, machine learning models, and time-series-based models. Our study considered different definitions of “dead coins” and various forecasting horizons. Our results indicate that credit scoring models and machine learning methods incorporating lagged trading volumes and online searches were the best models for short-term horizons up to 30 days. Conversely, time-series models using the daily range were more appropriate for longer term forecasts, up to one year. Additionally, our analysis revealed that the models using the daily range signaled, far in advance, the weakened credit position of the crypto derivatives trading platform FTX, which filed for Chapter 11 bankruptcy protection in the United States on 11 November 2022.",bitcoin | cauchit | credit risk | crypto-assets | cryptocurrencies | daily range | default probability | probability of death | random forests | ZPP,0,1,repositoryam,Green,,undefined,
15,2-s2.0-85125808481,10.1177/20438869211060847,,,Enhancing decision making with machine learning: The case of aurora crowdlending platform,ar,Article,Jutasompakorn P.,60105478;60019578,Singapore Institute of Technology;Monash University,Singapore City;Melbourne,Singapore;Australia,3,"Jutasompakorn, Pearpilai;Perdana, Arif;Balachandran, Vivek",56503994600;56289709500;54946371700,60105478;60019578;60105478,2023-05-01,May 2023,Journal of Information Technology Teaching Cases,,21100448566,20438869,Journal,13,1,,58-66,"The crowdlending industry is a fast-growing financial technology (fintech) sector that brings together borrowers and lenders. As an alternative financial intermediary, the crowdlending industry plays an essential role in reducing the financial exclusion of small and medium-sized enterprises (SMEs) struggling to obtain funds from traditional financial intermediaries such as commercial banks. With the onset of Covid-19 and the deteriorating economies worldwide, Singapore crowdlending platforms have come under pressure due to the increasing default rate of their borrowers. This case study illuminates the challenges faced by Aurora (pseudonym), a crowdlending platform that operates in Singapore, Indonesia, and Malaysia. In response to high default rates during Covid-19, Aurora’s management made improvement to its current machine learning-based credit scoring model in June 2021. This case study describes the challenges Aurora faced in identifying relevant features for the machine learning model, data preparation and cleansing, and selecting the appropriate credit model algorithms to replace its current approval process.",analytics | credit scoring | crowdlending | machine learning,0,0,,,,R-MOE-E103-D017,
16,2-s2.0-85148539809,10.1016/j.knosys.2023.110414,S0950705123001648,,Soft reordering one-dimensional convolutional neural network for credit scoring,ar,Article,Qian H.,60013789;126709692,Beihang University;Ltd.,Beijing;Beijing,China;China,4,"Qian, Hongyi;Ma, Ping;Gao, Songfeng;Song, You",57349567300;57384298000;57219177067;56136408100,60013789;60013789;126709692;60013789,2023-04-22,22 April 2023,Knowledge-Based Systems,09507051,24772,,Journal,266,,110414,,"Credit scoring systems have seen revolutionary development in recent decades, with many classification algorithms being proposed. However, with the increase in the data volume, the performance of traditional algorithms tends to encounter bottlenecks. Although deep learning methods have advantages in handling big data, they are not commonly applied in credit scoring. As one of the most frequently used methods in deep learning, convolutional neural network (CNN) use convolutional kernels as feature extraction tools and has been very successful in tasks related to images or text. This is because image and text data naturally have a structural characteristic called spatial local correlation, which means that the pixels or tokens covered by the same convolutional kernel are highly correlated, and they can be jointly processed to extract meaningful feature representations. However, the tabular data used for credit scoring do not naturally have such a characteristic. The main contribution of this paper is to propose a novel end-to-end soft reordering one-dimensional CNN (SR-1D-CNN), which can adaptively reorganize the original tabular data and make them more conducive to CNN learning. Several real-world credit scoring datasets of different sizes are used for a comprehensive comparison with traditional machine learning classifiers and other deep learning methods. The experimental results demonstrate that the soft reordering mechanism can effectively improve the classification effect of the CNN for tabular data. With the increase in the data scale, the proposed approach obtains superior results to those of other benchmark models.",Convolutional neural networks | Credit scoring | Deep learning | Machine learning | Soft reordering mechanism,0,0,,,,undefined,
17,2-s2.0-85165693891,,,,"Machine learning, alternative data, and the regulation of consumer credit markets: The case of algorithmic credit scoring",ch,Book Chapter,Aggarwal N.,60175816,Oxford Social Sciences Division,Oxford,United Kingdom,1,"Aggarwal, Nikita",57206257186,60175816,2023-04-14,14 April 2023,"Artificial Intelligence in Finance: Challenges, Opportunities and Regulatory Developments",,21101167224,,Book,,,,142-150,,,0,0,,,,undefined,
18,2-s2.0-85147103876,10.1108/IMDS-07-2022-0399,,,Proposing a new loan recommendation framework for loan allocation strategies in online P2P lending,ar,Article,Rong Y.,60268308;60105683;60018308,University of Chinese Academy of Social Sciences;Southern University of Science and Technology;Xi'an Jiaotong University,Beijing;Shenzhen;Xi'an,China;China;China,5,"Rong, Yuting;Liu, Shan;Yan, Shuo;Huang, Wei Wayne;Chen, Yanxia",57206721861;55943796100;57194234339;57226302842;58084103400,60018308;60018308;60105683;60105683;60268308,2023-03-09,9 March 2023,Industrial Management and Data Systems,02635577,19170,,Journal,123,3,,910-930,"Purpose: Lenders in online peer-to-peer (P2P) lending platforms are always non-experts and face severe information asymmetry. This paper aims to achieve the goals of gaining high returns with risk limitations or lowering risks with expected returns for P2P lenders. Design/methodology/approach: This paper used data from a leading online P2P lending platform in America. First, the authors constructed a logistic regression-based credit scoring model and a linear regression-based profit scoring model to predict the default probabilities and profitability of loans. Second, based on the predictions of loan risk and loan return, the authors constructed linear programming model to form the optimal loan portfolio for lenders. Findings: The research results show that compared to a logistic regression-based credit scoring method, the proposed new framework could make more returns for lenders with risks unchanged. Furthermore, compared to a linear regression-based profit scoring method, the proposed new framework could lower risks for lenders without lowering returns. In addition, comparisons with advanced machine learning techniques further validate its superiority. Originality/value: Unlike previous studies that focus solely on predicting the default probability or profitability of loans, this study considers loan allocation in online P2P lending as an optimization research problem using a new framework based upon modern portfolio theory (MPT). This study may contribute theoretically to the extension of MPT in the specific context of online P2P lending and benefit lenders and platforms to develop more efficient investment tools.",Loan allocation strategies | Modern portfolio theory | Online peer-to-peer lending,0,0,,,XJTU,undefined,Xi’an Jiaotong University
19,2-s2.0-85164834875,,,,IoT legislation’s loopholes: The governmental blessing for statutory surveillance?,ar,Article,Kuch P.,60012614,Universität Zürich,Zurich,Switzerland,1,"Kuch, Paweł",57226613656,60012614,2023-03-01,Spring 2023,Journal of Data Protection and Privacy,23981679,21101052717,23981687,Journal,5,4,,401-413,"Little has been discussed in the context of the material scope of privacy and data protection legislation. The rapid development and progress in the design of internet-connected wearables, appliances or movables — the Internet of Things (IoT) — and biotechnology and bionics that want to connect the human body with computers — Internet of Body (IoB) — and Artificial Intelligence (AI) in general, should bring more focus to the actual value of existing laws. Are the available legal tools sufficient against private and public actors? Are they enforceable and indeed being enforced? Do citizens trust their governments and vice versa? Or are we at the threshold of social credit scoring dystopia? These questions arise when reading current legislation and observing its real-life application. The picture is grim — in many places, the privacy and data protection laws are non-existent or insufficient. In the USA, the focus is more on developing new technologies than securing people’s rights. In the European Union, the situation is seemingly better. Still, the facade is full of cracks when taking a closer look. The loopholes can be found on every level: in member states’ constitutions, in the treaties, charters, regulations and directives. It is time to rethink the current approach before the pretence of democracy kills fundamental freedoms.",AI | bionics | biotechnology | data protection | democracy | IoB | IoT | law | privacy | rights and freedoms,0,0,,,,undefined,
20,2-s2.0-85151094541,10.3390/risks11030048,,,Some Insights about the Applicability of Logistic Factorisation Machines in Banking,ar,Article,Slabber E.,60029714,North-West University,Potchefstroom,South Africa,3,"Slabber, Erika;Verster, Tanja;de Jongh, Riaan",57318193600;57189515141;55998827800,60029714;60029714;60029714,2023-03-01,March 2023,Risks,,21100886347,22279091,Journal,11,3,48,,"Logistic regression is a very popular binary classification technique in many industries, particularly in the financial service industry. It has been used to build credit scorecards, estimate the probability of default or churn, identify the next best product in marketing, and many more applications. The machine learning literature has recently introduced several alternative techniques, such as deep learning neural networks, random forests, and factorisation machines. While neural networks and random forests form part of the practitioner’s model-building toolkit, factorisation machines are seldom used. In this paper, we investigate the applicability of factorisation machines to some binary classification problems in banking. To stimulate the practical application of factorisation machines, we implement the fitting routines, based on logit loss and maximum likelihood, on commercially available software that is widely used by banks and other large financial services companies. Logit loss is usually used by the machine learning fraternity while maximum likelihood is popular in statistics. Depending on the coding of the target variable, we will show that these methods yield identical parameter estimates. Often, banks are confronted with predicting events that occur with low probability. To deal with this phenomenon, we introduce weights in the above-mentioned loss functions. The accuracy of our fitting algorithms is then studied by means of a simulation study and compared with logistic regression. The separation and prediction performance of factorisation machines are then compared to logistic regression and random forests by means of three case studies covering a recommender system, credit card fraud, and a credit scoring application. We conclude that logistic factorisation machines are worthy competitors of logistic regression in most applications, but with clear advantages in recommender systems applications where the number of predictors typically outnumbers the number of observations.",credit scoring | factorisation machines | logistic regression | logit loss | machine learning | maximum likelihood estimation | random forests | recommender system,0,1,publisherfullgold,Gold,,undefined,
21,2-s2.0-85142165977,10.1016/j.eswa.2022.119232,S0957417422022503,,Optimal cost-sensitive credit scoring using a new hybrid performance metric,ar,Article,Khalili N.,60032053,Tarbiat Modares University,Tehran,Iran,2,"Khalili, Nasser;Rastegar, Mohamad Ali",57222002757;57218452706,60032053;60032053,2023-03-01,1 March 2023,Expert Systems with Applications,09574174,24201,,Journal,213,,119232,,"This paper aims to provide an optimal credit rating by using a new hybrid performance metric, including several performance metrics, referred to as the probability of credit scoring correctness. There have been several credit-scoring models proposed in the banking system. These models, either single classifiers or hybrid and ensemble models determine the class of customers (good or bad accounts). The banks need the probability of default to calculate the expected loss and the unexpected loss and then determine whether their capital is adequate. Generally speaking, the proposed model can utilize n classifiers and m performance metrics, the larger n, and m, the more diverse and more reliable the model is as an estimate of customer classes. We evaluated the proposed model using five common classifiers, namely k-nearest neighbors (KNN), support vector machine (SVM), decision tree (DT), AdaBoost, and probabilistic neural network (PNN), and eight performance metrics. To extract the feature, an optimization approach using genetic algorithms and nine different scenarios were used. We have then calculated the optimal parameters of each algorithm simultaneously by defining the cost-sensitive objective function based on the probability of correctly classifying it into two classes 0 (good) and 1 (bad). We evaluated the performance of the proposed hybrid model using the Iranian dataset and the UCI German and Australian datasets. The results indicate the proposed method provides very good scoring performance. Using this approach, the bank can filter its bad customers based on the tolerance it considers for the probability value, so it can decide whether it should provide loans to that customer.",Credit scoring | Genetic algorithm | Hybrid performance metric | Machine learning | Optimization,3,0,,,,undefined,
22,2-s2.0-85138480420,10.1016/j.eswa.2022.118809,S0957417422018279,,On the combination of graph data for assessing thin-file borrowers’ creditworthiness,ar,Article,Muñoz-Cancino R.,60027856;60012464;60010884,Universidad del Pais Vasco;Universidad de Chile;Western University,Leioa;Santiago;London,Spain;Chile;Canada,4,"Muñoz-Cancino, Ricardo;Bravo, Cristián;Ríos, Sebastián A.;Graña, Manuel",57223860217;25635388600;8912564600;7005388617,60012464;60010884;60012464;60027856,2023-03-01,1 March 2023,Expert Systems with Applications,09574174,24201,,Journal,213,,118809,,"Thin-file borrowers are customers for whom a creditworthiness assessment is uncertain due to their lack of credit history. To address missing credit information, many researchers have used borrowers’ social interactions as an alternative data source. Exploiting social networking data has traditionally been achieved by hand-crafted feature engineering, but lately, graph neural networks have emerged as a promising alternative. Here we introduce an information-processing framework to improve credit scoring models by blending several methods of graph representation learning: feature engineering, graph embeddings, and graph neural networks. In this approach, we aggregate the methods’ outputs to be fed to a gradient boosting classifier to produce a final creditworthiness score. We have validated this framework over a unique multi-source dataset that characterizes the relationships, interactions, and credit history for the entire population of a Latin American country, applying it to credit risk models, application, and behavior. It also allows us to study both individuals and companies. Our results show that the methods of graph representation learning should be used as complements; they should not be seen as self-sufficient methods, as it is currently done. We improve the creditworthiness assessment performance in terms of the measures of Area Under the ROC Curve (AUC) and Kolmogorov–Smirnov (KS), outperforming traditional methods of exploiting social interaction data. In the area of corporate lending, where the potential gain is much higher, our results confirm that the evaluation of a thin-file company cannot solely consider the company's own characteristics. The business ecosystem in which these companies interact with their owners, suppliers, customers, and other companies provides novel knowledge that enables financial institutions to enhance their creditworthiness assessment. Our results let us know when and on which population to use graph data and the expected effects on performance. They also show the enormous value of graph data on the credit scoring problem for thin-file borrowers, mainly to help companies with thin or no credit history to enter the financial system.",Credit scoring | Graph neural networks | Machine learning | Network data | Social network analysis,4,0,repositoryam,Green,H2020,/DOCTORADO BECAS CHILE/ 2019-21190345,Horizon 2020 Framework Programme
