,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
68,2-s2.0-54049128893,10.1109/ISECS.2008.13,,,E-business enterprise credit risk evaluation based on Markov chain,cp,Conference Paper,Wang C.,60029885;60005465,Sichuan Agricultural University;University of Electronic Science and Technology of China,Ya'an;Chengdu,China;China,3,"Wang, Chong;Chen, Wenkuan;Shao, Peiji",42263086700;56092820700;15754598600,60029885;60029885;60005465,2008-10-22,2008,"Proceedings of the International Symposium on Electronic Commerce and Security, ISECS 2008",,12300154904,,Conference Proceeding,,,4606130,569-572,"Credit risk evaluation decisions are important for the e-business due to the high level of risk associated with wrong decisions. The process of making credit risk evaluation decision is complex and unstructured. Markov chain is known to perform reasonably well compared to alternate methods for this problem. In this work, we describe this method and the case of a successful application of it to e-business enterprise risk assessment. We built a state transmission probability matrix to analyze and predict the enterprise's future credit state. The application is tested on real-world data. We show that Markov chain can be very successful in evaluating and predicting e-business enterprise credit risk. © 2008 IEEE.",,3,0,,,,undefined,
69,2-s2.0-52949083996,10.1142/S0219024908004956,S0219024908004956,,Pricing and hedging of portfolio credit derivatives with interacting default intensities,ar,Article,Frey R.,60008042,Universität Leipzig,Leipzig,Germany,2,"Frey, Rüdiger;Backhaus, Jochen",55422261300;25031380600,60008042;60008042,2008-09-01,September 2008,International Journal of Theoretical and Applied Finance,02190249,17334,,Journal,11,6,,611-634,"We consider reduced-form models for portfolio credit risk with interacting default intensities. In this class of models default intensities are modeled as functions of time and of the default state of the entire portfolio, so that phenomena such as default contagion or counterparty risk can be modeled explicitly. In the present paper this class of models is analyzed by Markov process techniques. We study in detail the pricing and the hedging of portfolio-related credit derivatives such as basket default swaps and collaterized debt obligations (CDOs) and discuss the calibration to market data. © 2008 World Scientific Publishing Company.",CDOs | Credit derivatives | Hedging | Markov chains,54,0,,,,undefined,
70,2-s2.0-43149119024,10.1016/j.jbankfin.2007.09.013,S037842660700283X,,Credit rating dynamics and Markov mixture models,ar,Article,Frydman H.,60108316;60019743,Leonard N. Stern School of Business;Federal Reserve Bank of New York,New York;New York,United States;United States,2,"Frydman, Halina;Schuermann, Til",6603144195;6603047433,60108316;60019743,2008-06-01,June 2008,Journal of Banking and Finance,03784266,17472,,Journal,32,6,,1062-1075,"Despite mounting evidence to the contrary, credit migration matrices, used in many credit risk and pricing applications, are typically assumed to be generated by a simple Markov process. Based on empirical evidence, we propose a parsimonious model that is a mixture of (two) Markov chains, where the mixing is on the speed of movement among credit ratings. We estimate this model using credit rating histories and show that the mixture model statistically dominates the simple Markov model and that the differences between two models can be economically meaningful. The non-Markov property of our model implies that the future distribution of a firm's ratings depends not only on its current rating but also on its past rating history. Indeed we find that two firms with identical current credit ratings can have substantially different transition probability vectors. We also find that conditioning on the state of the business cycle or industry group does not remove the heterogeneity with respect to the rate of movement. We go on to compare the performance of mixture and Markov chain using out-of-sample predictions. © 2007 Elsevier B.V. All rights reserved.",Credit derivatives | Credit risk | Risk management,88,0,repositoryam,Green,,undefined,
71,2-s2.0-46449135939,10.1002/asmb.707,,,Modeling dependencies between rating categories and their effects on prediction in a credit risk portfolio,ar,Article,Czado C.,60019722;60019666,Technische Universität München;Harvard Business School,Munich;Boston,Germany;United States,2,"Czado, Claudia;Pflüger, Carolin",6602295147;24451226600,60019722;60019666,2008-05-01,May 2008,Applied Stochastic Models in Business and Industry,15241904,25195,15264025,Journal,24,3,,237-259,"The internal-rating-based Basel II approach increases the need for the development of more realistic default probability models. In this paper, we follow the approach taken in McNeil A and Wendin J [7], (J. Empirical Finance 2007) by constructing generalized linear mixed models for estimating default probabilities from annual data on companies with different credit ratings. The models considered, in contrast to McNeil A and Wendin J [7], (J. Empirical Finance 2007), allow parsimonious parametric models to capture simultaneously dependencies of the default probabilities on time and credit ratings. Macro-economic variables can also be included. Estimation of all model parameters are facilitated with a Bayesian approach using Markov chain Monte Carlo methods. Special emphasis is given to the investigation of predictive capabilities of the models considered. In particular, predictable model specifications are used. The empirical study using default data from Standard and Poor's gives evidence that the correlation between credit ratings further apart decreases and is higher than the one induced by the autoregressive time dynamics. Copyright © 2008 John Wiley & Sons, Ltd.",Asset correlation | Credit risk | Default probability | Generalized linear mixed models | Markov chain Monte Carlo | Prediction,9,0,repositoryam,Green,,undefined,
72,2-s2.0-53349179625,10.1214/07-AAP447,,,Intensity process and compensator: A new filtration expansion approach and the Jeulin-Yor theorem,ar,Article,Guo X.,60121391;60098440;60025038,"Department of Industrial Engineering &amp; Operations Research;Bloomberg L.P.;University of California, Berkeley",Berkeley;New York;Berkeley,United States;United States;United States,2,"Guo, Xin;Zeng, Yan",34769583600;52865072900,60025038-60121391;60098440,2008-02-01,February 2008,Annals of Applied Probability,10505164,24710,10505164,Journal,18,1,,120-142,"Let (Xt)t≥0 be a continuous-time, time-homogeneous strong Markov process with possible jumps and let t be its first hitting time of a Borel subset of the state space. Suppose X is sampled at random times and suppose also that X has not hit the Borel set by time t. What is the intensity process of τ based on this information? This question from credit risk encompasses basic mathematical problems concerning the existence of an intensity process and filtration expansions, as well as some conceptual issues for credit risk. By revisiting and extending the famous Jeulin-Yor [Lecture Notes in Math. 649 (1978) 78-97] result regarding compensators under a general filtration expansion framework, a novel computation methodology for the intensity process of a stopping time is proposed. En route, an analogous characterization result for martingales of Jacod and Skorohod [Lecture Notes in Math. 1583 (1994) 21-35] under local jumping filtration is derived. © Institute of Mathematical Statistics, 2008.",Filtration expansion | Intensity of first hitting time | Jeulin-Yor formula | Lévy system | Local jumping filtration | Meyer's laplacian approximation,19,1,repositoryam,Green,,undefined,
73,2-s2.0-62349136107,10.1109/iscsct.2008.337,,,Conditional Markov network hybrid classifiers using on client credit scoring,cp,Conference Paper,Wang S.C.,60175853,Shanghai Lixin University of Accounting and Finance,Shanghai,China,3,"Wang, Shuang Cheng;Leng, Cui Ping;Zhang, Pi Qiang",8983308900;23111168600;35779472500,60175853;60175853;60175853,2008-01-01,2008,"Proceedings - International Symposium on Computer Science and Computational Technology, ISCSCT 2008",,17100154705,,Conference Proceeding,2,,4731685,549-553,"The client credit scoring is an effective method of credit risk management. At present, the credit scoring of client mainly relies on the weighted sum of each index on index system. However, it results in ineffective using of historical information and the dependency information between indexes. In this paper, a conditional Markov network hybrid classifier is proposed for client credit scoring and existing problem can be avoided. In the classifier, basic index can be discrete or continuous. Furthermore, the quantitative analysis can be accomplished along with customer credit scoring. © 2008 IEEE.",Credit risk | Markov network | Naive bayes classifier,1,0,,,,undefined,
74,2-s2.0-84891432150,10.1007/0-387-70730-1,,,"Semi-markov risk models for finance, insurance and reliability",bk,Book,Jacques J.,60211750;60032350,Solvay Brussels School of Economics and Management;Sapienza Università di Roma,Brussels;Rome,Belgium;Italy,2,"Jacques, Janssen;Raimondo, Manca",55980744200;55979850800,60211750;60032350,2007-12-01,2007,"Semi-Markov Risk Models for Finance, Insurance and Reliability",,21100277675,,Book,,,,1-429,"This book presents applications of semi-Markov processes in finance, insurance and reliability, using real-life problems as examples. After a presentation of the main probabilistic tools necessary for understanding of the book, the authors show how to apply semi-Markov processes in finance, starting from the axiomatic definition and continuing eventually to the most advanced financial tools, particularly in insurance and in risk-and-ruin theories. Also considered are reliability problems that interact with credit risk theory in finance. The unique approach of this book is to solve finance and insurance problems with semi-Markov models in a complete way and furthermore present real-life applications of semi-Markov processes. Audience This book is intended for applied mathematicians, statisticians, financial intermediaries, actuaries, engineers, operations researchers. © 2007 Springer Science+Business Media, LLC. All rights reserved.",,1,0,repositoryvor,Green,,undefined,
75,2-s2.0-34250655367,10.1002/asmb.667,,,Kolmogorov - Smirnov-type testing for the partial homogeneity of Markov processes - with application to credit risk,ar,Article,Weißbach R.,60032991;60005322,Technische Universität Dortmund;Ruhr-Universitat Bochum,Dortmund;Bochum,Germany;Germany,2,"Weißbach, Rafael;Dette, Holger",16551318500;7007109428,60032991;60005322,2007-05-01,May 2007,Applied Stochastic Models in Business and Industry,15241904,25195,15264025,Journal,23,3,,223-234,"In banking, the default behaviour of the counterpart is not only of interest for the pricing of transactions under credit risk but also for the assessment of a portfolio credit risk. We develop a test against the hypothesis that default intensities are chronologically constant within a group of similar counterparts, e.g. a rating class. The Kolmogorov-Smirnov-type test builds up on the asymptotic normality of counting processes in event history analysis. The right censoring accommodates for Markov processes with more than one no-absorbing state. A simulation study and two examples of rating systems demonstrate that partial homogeneity can be assumed, however occasionally, certain migrations must be modelled and estimated inhomogeneously. Copyright © 2007 John Wiley & Sons, Ltd.",Credit risk | Hypothesis testing | Markov processes | Rating migrations,4,0,repositoryam,Green,,undefined,
76,2-s2.0-33847373398,10.1016/j.csda.2006.07.003,S0167947306002180,,On sovereign credit migration: A study of alternative estimators and rating dynamics,ar,Article,Fuertes A.M.,60020134,"Bayes Business School, City University of London",London,United Kingdom,2,"Fuertes, Ana Maria;Kalotychou, Elena",7103092338;14007441100,60020134;60020134,2007-04-01,1 April 2007,Computational Statistics and Data Analysis,01679473,28461,,Journal,51,7,,3448-3469,"Different estimators of rating transition matrices have been proposed in the literature but their behaviour has been studied mainly in the context of corporate ratings. The finite-sample bias and variability of three sovereign credit migration estimators is investigated through bootstrap simulations. These are a discrete multinomial estimator and two continuous-time hazard rate methods, one of which neglects time heterogeneity in the rating process whereas the other accounts for it. Panel logit models and spectral analysis are utilized to study the properties of the rating process. The sample consists of Moody's ratings 1981-2004 for 72 industrialized and emerging economies. Hazard rate estimators yield more accurate default probabilities. The time homogeneity assumption leads to underestimating the default probability and greater migration risk is inferred upon relaxing it. There is evidence of duration dependence and downgrade momentum effects in the rating process. These findings have important implications for economic and regulatory capital allocation and for the pricing of credit sensitive instruments. © 2006 Elsevier B.V. All rights reserved.",Duration dependence | Markov chain | Rating momentum | Rating transitions | Sovereign credit risk | Time heterogeneity,33,0,repositoryam,Green,,undefined,
77,2-s2.0-33947727384,10.1007/s10614-006-9080-0,,,Valuing credit default swap in a non-homogeneous semi-Markovian rating based model,ar,Article,D'Amico G.,60032350;100554763,Sapienza Università di Roma;CESIAF,Rome;Charleroi,Italy;Belgium,3,"D'Amico, Guglielmo;Janssen, Jacques;Manca, Raimondo",12752086900;7202776646;6602264274,60032350;100554763;60032350,2007-03-01,March 2007,Computational Economics,09277099,19053,15729974,Journal,29,2,,119-138,"In this paper, we use a discrete time non-homogeneous semi-Markov model for the rating evolution of the credit quality of a firm C (see D'Amico, Janssen, and Manca Proceedings of the II international workshop in applied probablity, 2004a) and we determine the credit default swap spread for a contract between two parties, A and B that, respectively, sell and buy a protection about the failure of the firm C. We work both in the case of deterministic and stochastic recovery rate. We also highlight the link between credit risk and reliability theory. © Springer Science+Business Media, LLC 2007.",Credit risk | Default swap | Non-homogeneous semi-Markov processes | Reliability | Stochastic recovery rate,16,0,,,MIUR,PRIN 2004133218_003,"Ministero dell’Istruzione, dell’Università e della Ricerca"
78,2-s2.0-33745003656,10.1016/j.ejor.2005.06.058,S0377221705006880,,Using adaptive learning in credit scoring to estimate take-up probability distribution,ar,Article,Seow H.,60025225,University of Southampton,Southampton,United Kingdom,2,"Seow, Hsin Vonn;Thomas, Lyn C.",14009431700;7403527520,60025225;60025225,2006-09-16,16 September 2006,European Journal of Operational Research,03772217,22489,,Journal,173,3,,880-892,"Credit scoring is used by lenders to minimise the chance of taking an unprofitable account with the overall objective of maximising profit. Profit is generated when a good customer accepts an offer from the organisation. So it is also necessary to get the customers to accept the offer. A lender can ""learn"" about the customers' preferences by looking at which type of product different types of customers accepted and hence has to decide what offer to make. In this model of the acceptance problem, we model the lenders decision problem on which offer to make as a Markov Decision Process under uncertainty. The aim of this paper is to develop a model of adaptive dynamic programming where Bayesian updating methods are employed to better estimate a take-up probability distribution. The significance of Bayesian updating in this model is that it allows previous responses to be included in the decision process. This means one uses learning of the previous responses to aid in selecting offers best to be offered to prospective customers that ensure take-up. © 2005 Elsevier B.V. All rights reserved.",Bayesian updating | Credit scoring | Dynamic programming | Take-up probability,11,0,,,,undefined,
79,2-s2.0-33646096233,10.1239/aap/1143936146,,,An inhomogeneous semi-Markov model for the term structure of credit risk spreads,ar,Article,Vasileiou A.,60015331;101302986,Aristotle University of Thessaloniki;UBS Investment Bank,Thessaloniki;London,Greece;United Kingdom,2,"Vasileiou, Aglaia;Vassiliou, P. C.G.",13103211600;7006271977,101302986;60015331,2006-03-01,March 2006,Advances in Applied Probability,00018678,24568,,Journal,38,1,,171-198,"We model the evolution of the credit migration of a corporate bond as an inhomogeneous semi-Markov chain. The valuation of a defaultable bond is done with the use of the forward probability of no default up to maturity time. It is proved that, under the forward probability measure, the semi-Markov property is maintained. We find the functional relationships between the forward transition probability sequences and the real-world probability sequences. The stochastic monotonicity properties of the inhomogeneous semi-Markov model, which play a prominent role in these issues, are studied in detail. Finally, we study the term structure of credit spread, provide an algorithm for the estimation of the forward probabilities of transitions under the risk premium assumptions, and present an estimation method for the real-world probability sequences. © Applied Probability Trust 2006.",Credit rating | Inhomogeneous semi-Markov chain | Stochastic monotonicity,32,1,publisherfree2read,Bronze,,undefined,
80,2-s2.0-25144494545,10.1016/j.jbankfin.2005.02.006,S037842660500035X,,Credit risk modeling with affine processes,ar,Article,Duffie D.,60020928,Stanford Graduate School of Business,Stanford,United States,1,"Duffie, Darrell",6701468567,60020928,2005-01-01,November 2005,Journal of Banking and Finance,03784266,17472,,Journal,29,11,,2751-2802,"This article combines an orientation to credit risk modeling with an introduction to affine Markov processes, which are particularly useful for financial modeling. We emphasize corporate credit risk and the pricing of credit derivatives. Applications of affine processes that are mentioned include survival analysis, dynamic term-structure models, and option pricing with stochastic volatility and jumps. The default-risk applications include default correlation, particularly in first-to-default settings. The reader is assumed to have some background in financial modeling and stochastic calculus. © 2005 Elsevier B.V. All rights reserved.",Affine processes | Credit risk | Default correlation | First to default,75,0,,,,undefined,
81,2-s2.0-16644399031,,,,Ruin probability with credit risk under the effect of interest rate,ar,Article,Tu Y.,60024542,South China University of Technology,Guangzhou,China,2,"Tu, Yu Qing;Liu, Shen Quan",57214858284;57191661234,60024542;60024542,2004-11-01,November 2004,Huanan Ligong Daxue Xuebao/Journal of South China University of Technology (Natural Science),1000565X,22368,,Journal,32,11,,81-85,"In order to investigate the survival probability of insurance companies with credit risk and avoid their going bankrupt, a ruin model with credit risk in finite discrete time under a constant interest rate was introduced and the ruin condition was given, as well as the survival probability with credit risk in finite discrete time under a constant interest rate. By using this model, the ruin probability and the distribution of the ruin time were derived. By the analysis of ruin probability, the recursive formulae for the distributions of the surpluses before and at the instant of ruin, together with the joint distribution of the two surpluses were finally obtained.",Credit risk | Interest rate | Markov chain | Ruin | Transition probability,0,0,,,,undefined,
82,2-s2.0-1842534541,10.1109/TAC.2004.824480,,,Modeling of the Defaultable Term Structure: Conditionally Markov Approach,ar,Article,Bielecki T.,60003675;60002873,Politechnika Warszawska;Illinois Institute of Technology,Warsaw;Chicago,Poland;United States,2,"Bielecki, Tomasz R.;Rutkowski, Marek",7003552101;56235641900,60002873;60003675,2004-03-01,March 2004,IEEE Transactions on Automatic Control,00189286,17339,,Journal,49,3,,361-373,"This paper provides a detailed technical description of the Bielecki and Rutkowski approach to the Heath-Jarrow-Morton type modeling of defaultable term structure of interest rates with multiple ratings. Special emphasis is put on the arbitrage-free feature of the model, as well as on the explicit construction of the conditionally Markov process of credit migrations.",Conditional Markov chain | Credit migration | Credit risk | Defaultable term structure | Heath-Jarrow-Morton (HJM) model,6,0,,,NSF,DMS-0202851,National Science Foundation
83,2-s2.0-19044384288,,,,Learning Bayesian network classifiers for credit scoring using Markov Chain Monte Carlo search,cp,Conference Paper,Baesens B.,60025063;60007989,KU Leuven;Universiteit Utrecht,3000 Leuven;Utrecht,Belgium;Netherlands,4,"Baesens, B.;Egmont-Petersen, M.;Castelo, R.;Vanthienen, J.",6601962197;6603864202;6601957393;7003650333,60025063;60007989;60007989;60025063,2002-12-01,2002,Proceedings - International Conference on Pattern Recognition,10514651,24282,,Conference Proceeding,16,3,,49-52,"In this paper, we will evaluate the power and usefulness of Bayesian network classifiers (probabilistic networks) for credit scoring. Various types of Bayesian network classifiers will be evaluated and contrasted including unrestricted Bayesian network classifiers learned using Markov Chain Monte Carlo (MCMC) search. The experiments will be carried out on three real life credit scoring data sets. It will be shown that MCMC Bayesian network classifiers have a very good performance and by using the Markov Blanket concept, a natural form of feature selection is obtained, which results in parsimonious and powerful models for financial credit scoring. © 2002 IEEE.",,32,0,,,,undefined,
84,2-s2.0-0035281338,10.1002/asmb.425,,,"Bayesian data mining, with application to benchmarking and credit scoring",ar,Article,Giudici P.,60015197,Università degli Studi di Pavia,Pavia,Italy,1,"Giudici, Paolo",23491813000,60015197,2001-01-01,Mar,Applied Stochastic Models in Business and Industry,15241904,25195,,Journal,17,1,,69-81,"The purpose of this article is to show that Bayesian methods, coupled with Markov chain Monte Carlo computational techniques, can be successfully employed in the analysis of highly dimensional complex datasets, such as those occurring in data mining applications. Our methodology employs conditional independence graphs to localize model specification and inferences, thus allowing a considerable gain in flexibility of modelling and efficiency of the computations.",,33,0,,,,undefined,
85,2-s2.0-84947771925,10.1007/bfb0094815,,,Model switching for bayesian classification trees with soft splits,cp,Conference Paper,Kindermann J.,60002596,Fraunhofer Institute for Applied Information Technology FIT,Sankt Augustin,Germany,2,"Kindermann, Jörg;Paass, Gerhard",6603691788;6602133052,60002596;60002596,1998-01-01,1998,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,1510,,,148-157,"Due to the high number of insolvencies in the credit business, automatic procedures for testing the credit-worthiness of enterprises become increasingly important. For this task we use classification trees with soft splits which assign the observations near the split boundary to both branches. Tree models involve an extra complication as the number of parameters varies as the tree grows and shrinks. Hence we adapt the reversible jump Markov Chain Monte Carlo procedure to this model which produces an ensemble of trees representing the posterior distribution. For a real-world credit-scoring application our algorithm yields lower classification errors than bootstrapped versions of regression trees (CART), neural networks, and adaptive splines (MARS). The predictive distribution allows to assess the certainty of credit decisions for new cases and guides the collection of additional information.",,1,1,publisherfree2read,Bronze,,undefined,
86,2-s2.0-22644451768,10.1007/3-540-64383-4_20,,,Bayesian classification trees with overlapping leaves applied to credit-scoring,cp,Conference Paper,Paass G.,60002596,Fraunhofer Institute for Applied Information Technology FIT,Sankt Augustin,Germany,2,"Paass, Gerhard;Kindermann, Jörg",6602133052;6603691788,60002596;60002596,1998-01-01,1998,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,1394,,,234-245,We develop a Bayesian procedure for classification with trees by switching between different model structures. For classification trees with overlap we use a Markov chain Monte Carlo procedure to produce an ensemble of trees which allow the assessment of prediction uncertainty and the value of new information. The approach is applied to a large credit scoring application.,,4,0,,,,undefined,
87,2-s2.0-0030486477,10.1111/j.1540-5915.1996.tb01719.x,,,A comprehensive model for managing credit risk on home mortgage portfolios,ar,Article,Smith L.D.,60136202,College of Business Administration,St. Louis,United States,3,"Smith, L. Douglas;Sanchez, Susan M.;Lawrence, Edward C.",35566221700;7202745741;57213004941,60136202;60136202;60136202,1996-01-01,Spring 1996,Decision Sciences,00117315,21926,,Journal,27,2,,291-317,"Managing credit risk in financial institutions requires the ability to forecast aggregate losses on existing loans, predict the length of time that loans will be on the books before prepayment or default, analyze the expected performance of particular segments in the existing portfolio, and project payment patterns of new loans. Described in this paper are tools created for these functions in a large California financial institution. A forecasting model with Markovian structure and nonstationary transition probabilities is used to model the life of a mortgage. Logistic and regression models are used to estimate severity of losses. These models are integrated into a system that allows analysts and managers to depict the expected performance of individual loans and portfolio segments under different economic scenarios. With this information, analysts and managers can establish appropriate loss reserves, suggest pricing differentials to compensate for risk, and make strategic lending decisions.",Decision Support Systems | Financial Models | Forecasting | Logit Modeling | Markov Processes/Chains | Risk Analysis,24,0,,,,undefined,
